Image,LesionSize,Perimeter,Compactness,BoundingBox_Area,Orientation,Solidity,Centroid_X,Centroid_Y,Asymmetry,Mean_Intensity,Mean_RGB,Mean_HSV,Color_Std,Color_Entropy,Color_Variance
train_images_1427.png,2955,164.267027,1.648592038,2346,122.2804794,0.928698746,140,283,339.947207,68.19932318,68.19932318,22.73310773,18.68330415,5.94785875,349.065854
train_images_1428.png,255,55.11269772,2.491849094,224,34.32548904,0.763779467,202,336,511.9999799,95.26666667,95.26666667,31.75555556,6.413792328,4.047094166,41.13673203
train_images_1429.png,3197,179.5391035,1.814090006,2378,20.64306068,0.864567405,137,204,511.9999984,34.46011886,34.46011886,11.48670629,17.88167207,5.859204496,319.7541962
train_images_143.png,845,155.639609,2.466615267,1160,85.40091705,0.872696808,175,349,511.9999939,112.9952663,112.9952663,37.66508876,15.59661551,5.625536965,243.2544155
train_images_1430.png,2216,292.9777024,4.091408565,3300,41.84642029,0.760419035,178,362,511.9999977,100.2509025,100.2509025,33.41696751,6.381893463,4.09694132,40.72856417
train_images_1431.png,3844,299.7644986,1.925863853,7332,131.0740814,0.805335645,147,259,360.2913622,67.31269511,67.31269511,22.43756504,18.53486281,6.068429174,343.5411396
train_images_1432.png,3451,299.1787133,2.145102413,5720,103.9692841,0.902923179,172,134,511.9999985,196.2738337,196.2738337,65.42461122,46.74463828,7.064189281,2185.061208
train_images_1433.png,3029,137.88225,1.496427578,1786,61.33540726,0.90591397,179,265,434.0759312,37.93397161,37.93397161,12.6446572,23.16498019,6.072082564,536.6163071
train_images_1434.png,2267,234.0660148,2.014230961,4002,110.340271,0.925791271,177,131,511.9999977,180.2659903,180.2659903,60.08866343,50.64015699,7.319044193,2564.4255
train_images_1435.png,2543,284.7350616,5.462885967,2747,84.66928101,0.641150919,127,299,401.4659835,119.8092804,119.8092804,39.93642679,12.73370596,5.323650912,162.1472674
train_images_1436.png,39,28.24264061,42.31645186,42,100.3754349,0.124999896,151,323,511.9998687,127.8461538,127.8461538,42.61538462,7.754365062,4.041060524,60.13017751
train_images_1437.png,740,122.3675303,1.729431256,1554,48.64376068,0.938053085,370,278,511.9999931,33.52027027,33.52027027,11.17342342,13.05087219,5.483088678,170.3252648
train_images_1438.png,1459,449.0020877,19.0421923,8280,144.4645538,0.271730365,198,342,511.6490712,105.6525017,105.6525017,35.21750057,9.750162768,5.081007181,95.065674
train_images_1439.png,1341,193.4802285,3.550596807,2475,123.0587616,0.744124162,145,303,428.7665889,110.1625652,110.1625652,36.72085508,14.79228694,5.550625162,218.811753
train_images_144.png,308,108.4680359,3.664399227,912,116.4195709,0.764970037,142,367,511.9999834,98.15584416,98.15584416,32.71861472,10.71964447,4.685377008,114.9107775
train_images_1440.png,3875,362.0903999,10.06595189,2912,28.73385811,0.505979983,162,359,459.9411601,106.0929032,106.0929032,35.36430108,9.03153693,4.261510318,81.56865931
train_images_1441.png,119,38.97056234,1.196581004,156,47.89128876,0.96190467,366,300,511.999957,33.23529412,33.23529412,11.07843137,8.585414525,4.872829247,73.70934256
train_images_1442.png,4455,225.1370832,2.017768845,3840,10.14623451,0.837979456,184,145,492.9221089,30.34433221,30.34433221,10.1147774,16.87777275,5.647156613,284.8592131
train_images_1443.png,614,84.66904676,2.464271077,528,40.68156433,0.819468998,195,144,511.9999917,114.8729642,114.8729642,38.29098806,9.503307431,4.861644722,90.31285213
train_images_1444.png,905,174.9533175,4.056219868,1961,33.22312546,0.689041874,190,339,511.9999943,94.11049724,94.11049724,31.37016575,5.551860002,3.938127496,30.82314948
train_images_1445.png,1098,133.6396087,1.470478463,1482,108.770256,0.880637805,222,353,511.9999953,53.30965392,53.30965392,17.76988464,17.78542202,6.006843019,316.3212365
train_images_1446.png,563,120.4680358,3.019272799,760,178.4222717,0.685483859,162,262,408.3268134,103.5222025,103.5222025,34.50740083,7.010075528,4.628447452,49.14115891
train_images_1447.png,141,33.5563488,1.327503755,110,104.4205627,0.918367222,185,321,511.9999637,110.858156,110.858156,36.95271868,9.263350772,4.696191817,85.80966752
train_images_1448.png,3892,322.492421,4.370829359,6678,154.081665,0.543172689,131,253,336.246659,57.88437821,57.88437821,19.29479274,20.74372557,6.2117757,430.3021506
train_images_1449.png,3954,306.4924212,2.100103112,7630,105.5229416,0.792761691,174,132,511.9999987,184.9036419,184.9036419,61.63454729,49.13721018,7.286954986,2414.465424
train_images_145.png,581,80.18376529,1.300224337,576,122.9280014,0.924794338,363,250,397.4388916,14.18760757,14.18760757,4.729202524,6.107548837,4.342829519,37.3021528
train_images_1450.png,73,30.72792184,1.284401024,99,43.70796967,0.959016236,305,275,511.9999299,51.64383562,51.64383562,17.21461187,17.97743629,5.268122954,323.1882154
train_images_1451.png,5666,500.0731558,5.077874422,13287,35.36774063,0.546926243,387,257,383.1415454,60.45728909,60.45728909,20.1524297,24.22262671,6.310218587,586.7356449
train_images_1452.png,515,107.254833,1.964436344,936,15.53125286,0.826974253,383,198,511.9999901,117.392233,117.392233,39.13074434,7.976515157,4.78451268,63.62479404
train_images_1453.png,2185,264.6934319,3.841133709,3569,78.80294037,0.646116178,395,241,489.2704783,124.8462243,124.8462243,41.61540809,18.92546299,5.81921577,358.1731494
train_images_1454.png,276,46.62741661,1.466191961,224,130.373642,0.897338335,193,252,346.8985382,44.11956522,44.11956522,14.70652174,17.16807941,5.726561254,294.7429505
train_images_1455.png,844,139.3969686,2.318307074,1260,130.8790588,0.805555546,151,245,477.4217953,45.35189573,45.35189573,15.11729858,22.64946373,6.137009139,512.9982073
train_images_1456.png,2558,179.8822495,1.251792842,2784,1.118304133,0.964369428,392,297,511.999998,126.3494918,126.3494918,42.11649726,19.80575684,6.269090738,392.268004
train_images_1457.png,384,93.01219261,2.0100614,722,70.17380524,0.897771929,182,325,511.9999867,45.2890625,45.2890625,15.09635417,22.08075343,5.990424311,487.559672
train_images_1458.png,1994,190.5096669,1.51134455,2970,71.5544281,0.931059679,155,335,511.9999974,55.4669007,55.4669007,18.4889669,20.06199413,6.090811017,402.4836085
train_images_1459.png,586,87.4974736,3.338245652,648,138.3114166,0.705996104,304,337,499.7679096,105.5955631,105.5955631,35.19852105,7.131522637,4.563904896,50.85861513
train_images_146.png,3069,459.3868626,5.643055888,8610,115.8768921,0.667489064,127,350,511.9999983,102.3264907,102.3264907,34.10883024,9.508872506,5.00194105,90.41865634
train_images_1460.png,5269,422.4751761,3.907402158,12090,31.57691956,0.625483953,386,262,356.9132656,58.93850826,58.93850826,19.64616942,23.2403831,6.300548541,540.1154065
train_images_1461.png,4921,383.3624783,3.760529108,9898,44.02008057,0.730304096,380,273,398.3840675,61.41556594,61.41556594,20.47185531,22.24499728,6.26151789,494.839904
train_images_1462.png,5748,274.3502861,2.128894065,6279,120.6776352,0.830185893,135,283,328.417536,51.57724426,51.57724426,17.19241475,22.53827142,6.301744618,507.9736784
train_images_1463.png,15234,659.7127638,8.243194388,14762,135.1666718,0.526932965,150,344,378.6393591,150.0403702,150.0403702,50.01345674,50.1365067,7.467886988,2513.669304
train_images_1464.png,3161,219.8233743,2.302615398,2923,84.30169678,0.761687568,169,279,384.5264145,60.92913635,60.92913635,20.30971212,20.51124588,6.234674075,420.7112074
train_images_1465.png,2173,240.1076459,2.925876945,5112,38.46180725,0.677907477,176,323,511.9999976,54.62954441,54.62954441,18.20984814,25.49532124,6.407509441,650.0114051
train_images_1466.png,10629,487.8305144,3.418055433,12960,111.4387894,0.549461992,173,282,353.1350077,54.15231913,54.15231913,18.05077304,22.89682092,6.299574604,524.2644083
train_images_1467.png,5444,271.5218588,2.33969254,5520,79.7946167,0.740877528,189,273,320.9875086,61.9314842,61.9314842,20.64382807,21.29815046,6.29357271,453.611213
train_images_1468.png,555,141.9411249,4.687923483,792,87.43765259,0.673228333,379,300,511.9999908,24.40540541,24.40540541,8.135135135,8.355370909,4.634383939,69.81222303
train_images_1469.png,3395,306.977702,2.492606834,6549,105.841507,0.807325907,174,129,511.9999985,200.7537555,200.7537555,66.91791851,37.96038606,6.964498057,1440.99091
train_images_147.png,818,118.225395,1.450161326,1302,179.2115936,0.912552041,313,351,511.9999937,57.13202934,57.13202934,19.04400978,13.5598709,5.664958105,183.8700988
train_images_1470.png,12343,516.2152896,3.57178093,13244,104.4192734,0.635993572,173,283,297.4187796,61.43968241,61.43968241,20.47989414,20.19895541,6.21635761,407.9977999
train_images_1471.png,199,42.04163027,1.333204498,180,121.2594452,0.946188256,344,270,511.9999743,32.64824121,32.64824121,10.88274707,11.63934086,5.119995322,135.4742557
train_images_1472.png,3121,118.426406,1.400325229,1120,67.85520935,0.919792257,375,152,446.544055,41.10797821,41.10797821,13.7026594,23.80027848,6.153405678,566.4532558
train_images_1473.png,1196,149.2964629,3.31230025,1311,100.0711899,0.604401799,163,288,473.0434743,46.94565217,46.94565217,15.64855072,19.25626917,6.024870307,370.8039025
train_images_1474.png,1856,190.8528121,1.635774918,2860,65.60728455,0.895401714,159,335,511.9999972,57.33997845,57.33997845,19.11332615,20.66351516,6.098403581,426.9808586
train_images_1475.png,1998,167.639609,1.163260726,2444,114.3044815,0.979867477,192,179,511.9999974,134.0165165,134.0165165,44.67217217,28.46561995,6.790960577,810.291519
train_images_1476.png,24287,987.5361382,6.374483429,31611,175.9571533,0.551743672,162,238,327.07539,99.51805493,99.51805493,33.17268498,44.4314647,7.287977174,1974.155055
train_images_1477.png,3340,405.4629837,4.715283732,8037,157.5384979,0.617447423,403,219,451.9089807,101.2586826,101.2586826,33.75289421,35.99959455,6.898032908,1295.970808
train_images_1478.png,38562,1142.229572,5.074973296,48392,159.4108429,0.668693208,128,344,379.4392406,125.6526892,125.6526892,41.88422973,27.75893577,6.791311655,770.5585153
train_images_1479.png,2566,240.3086556,1.866555531,4116,101.5234909,0.937904758,176,129,511.999998,184.7412315,184.7412315,61.5804105,43.38241999,7.201953734,1882.034364
train_images_148.png,2916,313.3208482,2.8096086,7802,47.54267502,0.697829086,175,323,511.9999982,46.07853224,46.07853224,15.35951075,20.04743189,5.941215072,401.8995254
train_images_1480.png,180,89.2548331,4.730955026,360,109.8241959,0.567796586,316,273,511.9999716,96.8,96.8,32.26666667,9.594790253,4.467199099,92.06
train_images_1481.png,1134,192.4091609,3.538811129,2035,114.5606613,0.773698878,152,344,511.9999955,111.7028219,111.7028219,37.23427396,9.71357216,5.034187631,94.3534841
train_images_1482.png,1859,273.4213533,3.357308696,5214,49.25607681,0.832120212,195,351,511.9999972,105.7175901,105.7175901,35.2391967,10.99250894,5.186621308,120.8352527
train_images_1483.png,1248,158.9533172,2.682610928,1800,120.5384369,0.78032274,126,299,439.3846119,109.2267628,109.2267628,36.40892094,10.18242367,5.117634238,103.6817517
train_images_1484.png,1330,134.3259007,1.807239693,1200,83.04920959,0.854760615,363,254,378.8030047,14.76165414,14.76165414,4.920551378,6.449074327,4.389191546,41.59055967
train_images_1485.png,289,146.9533169,7.520777082,725,53.29369736,0.50109648,208,137,511.9999823,114.6539792,114.6539792,38.21799308,8.62028627,4.782995508,74.30933538
train_images_1486.png,1119,131.1543275,1.467934052,1378,168.8550262,0.964821511,147,252,343.1635358,50.89186774,50.89186774,16.96395591,19.0616777,6.097710106,363.3475567
train_images_1487.png,146,48.384776,1.782753557,169,37.72580719,0.839357362,365,308,511.9999649,99.1369863,99.1369863,33.0456621,4.909635671,3.214854777,24.10452242
train_images_1488.png,2442,180.9949472,1.629307494,2944,125.9754944,0.945626472,143,287,492.7108907,57.34316134,57.34316134,19.11438711,18.28852872,6.01940155,334.4702829
train_images_1489.png,8628,493.4041086,6.336204613,7920,131.3608246,0.598395145,145,410,436.2206764,135.2620538,135.2620538,45.08735126,60.77309129,7.734530768,3693.368625
train_images_149.png,3906,222.994947,1.78409772,3835,178.0206299,0.874433271,369,355,511.9999987,115.3110599,115.3110599,38.43701997,23.25219083,6.398575737,540.6643784
train_images_1490.png,1197,155.195958,2.457289614,2052,60.70859146,0.844612877,368,296,506.0116917,30.57393484,30.57393484,10.19131161,11.21770243,5.187831494,125.8368478
train_images_1491.png,15278,519.2863576,2.919753369,17250,48.29966354,0.77641031,380,273,307.6758736,63.17973557,63.17973557,21.05991186,23.64854045,6.343376233,559.2534655
train_images_1492.png,3,0,0,1,0,0,0,0,511.9982933,95.66666667,95.66666667,31.88888889,0.942809042,0.918295831,0.888888889
train_images_1493.png,3416,482.3157959,5.581785009,7564,106.177269,0.700644342,131,345,511.9999985,99.06440281,99.06440281,33.0214676,9.313871064,4.732652397,86.7481942
train_images_1494.png,6332,386.2914107,3.711403086,7308,82.18410492,0.659894811,317,166,396.2905869,97.91234997,97.91234997,32.63744999,33.05204732,6.874633209,1092.437832
train_images_1495.png,2923,147.7817444,1.830360958,1722,19.07758141,0.848146486,181,267,405.150871,42.64317482,42.64317482,14.21439161,24.37548972,6.17690256,594.1644993
train_images_1496.png,309,67.84062016,2.040352948,420,137.250824,0.803131955,324,278,511.9999834,17.75404531,17.75404531,5.918015102,8.864917116,4.606572314,78.58675548
train_images_1497.png,2895,213.9655092,2.000634405,4290,133.2162476,0.867969491,133,279,326.831087,63.52124352,63.52124352,21.17374784,20.65526269,6.057779161,426.6398769
train_images_1498.png,5429,359.6051192,3.411446284,7790,49.30216217,0.694406076,382,269,376.8561422,65.46675262,65.46675262,21.82225087,23.0675897,6.265775066,532.1136948
train_images_1499.png,2191,257.5218587,2.536591964,4176,74.40102386,0.705732698,170,300,511.9999977,74.3080785,74.3080785,24.7693595,21.68362035,6.196768565,470.1793916
train_images_15.png,11039,306.7350614,3.34995868,5920,32.69638443,0.622042859,382,427,482.4552944,120.4917112,120.4917112,40.16390374,25.48906537,6.602966778,649.6924533
train_images_150.png,418,116.9116874,2.931784759,609,10.01740742,0.799568948,347,254,311.1196098,102.9019139,102.9019139,34.30063796,6.350032677,4.212291744,40.322915
train_images_1500.png,170,42.04163027,1.769221059,160,16.19959641,0.864130341,299,235,511.9999699,63.91176471,63.91176471,21.30392157,17.91444972,5.622971496,320.9275087
train_images_1501.png,21912,566.5168058,3.726518781,21648,149.7746887,0.665873208,382,161,411.5487402,101.8721249,101.8721249,33.95737495,45.73609239,7.323444609,2091.790147
train_images_1502.png,1388,173.6812392,1.800801338,2310,64.37003326,0.896134448,395,329,511.9999963,128.7982709,128.7982709,42.93275696,14.70506186,5.466250187,216.2388443
train_images_1503.png,1294,200.894442,4.811435946,1485,158.7756195,0.692427379,56,348,511.999996,99.20170015,99.20170015,33.06723338,3.028759146,3.24818377,9.173381963
train_images_1504.png,2016,115.8822502,1.473960918,1258,99.7731781,0.894509551,166,280,463.2380929,19.39484127,19.39484127,6.46494709,7.647287436,4.633291355,58.48100513
train_images_1505.png,76,30.72792184,1.221747316,90,92.53852081,0.96093735,410,161,511.9999326,138.6052632,138.6052632,46.20175439,17.36608836,5.231029918,301.5810249
train_images_1506.png,4691,403.1614683,2.849626819,8201,171.8367767,0.831242559,410,230,378.297164,102.4952036,102.4952036,34.16506786,5.253429047,4.386444595,27.59851675
train_images_1507.png,434,107.8406196,3.498881281,629,4.399775982,0.675606624,373,305,511.9999882,107.1474654,107.1474654,35.71582181,8.772149348,4.902954835,76.95060418
train_images_1508.png,1008,98.81118274,1.475719973,990,46.73342514,0.94354837,374,343,511.9999949,55.23015873,55.23015873,18.41005291,17.81258816,6.011789433,317.2882968
train_images_1509.png,2702,220.9360719,2.653275308,4224,133.1168365,0.803733183,131,278,317.5840107,70.2057735,70.2057735,23.4019245,17.3133441,5.850028489,299.7518838
train_images_151.png,2306,168.509666,1.356328146,2392,155.1345978,0.943107835,104,247,399.8751067,56.59453599,56.59453599,18.86484533,14.39433328,5.749828767,207.1968305
train_images_1510.png,577,136.9116871,2.896436093,1140,97.4949646,0.718771797,156,288,511.9999911,46.76429809,46.76429809,15.58809936,16.26225412,5.695153471,264.4609091
train_images_1511.png,6016,371.0193322,3.598641355,9900,125.1194458,0.677573732,129,271,253.1914889,51.3700133,51.3700133,17.12333777,20.62800732,6.241550573,425.5146859
train_images_1512.png,1243,186.3086557,2.370993017,2214,90.29031372,0.769993386,332,272,505.8213958,49.32099759,49.32099759,16.44033253,21.04144709,6.222858078,442.7424955
train_images_1513.png,13947,582.8843371,2.285538377,20160,126.8987503,0.862617128,165,223,393.168423,26.07205851,26.07205851,8.690686169,15.08644003,5.422463147,227.6006726
train_images_1514.png,3511,152.4680358,1.183934622,2058,164.1183014,0.972006215,106,244,457.6063786,50.9792082,50.9792082,16.9930694,14.17003673,5.758055117,200.7899408
train_images_1515.png,160,45.79898953,2.567961844,180,128.5463409,0.695187091,238,281,511.999968,110.09375,110.09375,36.69791667,10.23767361,4.994628854,104.8099609
train_images_1516.png,21064,1131.200133,6.048614558,31640,2.349023104,0.733487277,170,259,237.5996961,123.1229586,123.1229586,41.0409862,22.41608983,6.358855943,502.4810832
train_images_1517.png,3283,221.3797233,2.298856976,4464,130.9603424,0.866224147,136,280,325.3219606,64.56503198,64.56503198,21.52167733,19.93827565,6.080781571,397.5348357
train_images_1518.png,8213,272.5512956,1.665872765,5780,161.0348511,0.890799546,375,153,486.4405205,79.91744795,79.91744795,26.63914932,36.59210441,6.924827384,1338.982105
train_images_1519.png,7848,451.646749,3.255634475,11312,126.0388031,0.648332357,146,220,488.5790004,34.19954128,34.19954128,11.39984709,20.42427624,5.91250067,417.1510599
train_images_152.png,68,32.38477588,1.42664545,121,6.755135536,0.879699116,186,251,436.7058181,105.6470588,105.6470588,35.21568627,12.09492444,4.33011051,146.2871972
train_images_1520.png,14138,658.7249557,4.707585881,16848,89.71102142,0.656463954,173,281,295.9445464,62.20851606,62.20851606,20.73617202,21.74824005,6.241961337,472.9859453
train_images_1521.png,1631,168.8528122,3.245858295,1369,23.81122398,0.772375682,403,356,474.0159382,101.2237891,101.2237891,33.74126303,11.78020966,4.245245517,138.7733397
train_images_1522.png,4649,306.2497803,2.673168246,4345,103.294548,0.851998777,152,371,511.9999989,108.8853517,108.8853517,36.29511723,12.23286192,5.150202981,149.6429108
train_images_1523.png,4167,306.2497805,1.850145204,6996,108.8346252,0.905194657,175,133,511.9999988,182.7520998,182.7520998,60.91736661,46.4054732,7.295390928,2153.467943
train_images_1524.png,4379,362.6761864,4.205361362,4320,77.40735626,0.826224064,153,376,511.9999988,106.5368806,106.5368806,35.51229352,12.0090435,4.885961277,144.2171258
train_images_1525.png,81,36.14213538,1.624193519,126,17.45491791,0.882758499,215,243,511.9999368,37.25925926,37.25925926,12.41975309,14.72025377,4.96250566,216.6858711
train_images_1526.png,315,65.11269784,1.179656274,420,128.3977814,0.974446304,151,232,511.9999837,30.79047619,30.79047619,10.26349206,16.9113629,5.447527411,285.994195
train_images_1527.png,1902,152.4680361,1.532006502,1860,165.9679108,0.969490157,140,251,398.6708707,49.53259727,49.53259727,16.51086576,20.68497729,6.15179945,427.8682855
train_images_1528.png,2507,138.7106764,1.91390302,1450,85.26473999,0.850159396,356,287,486.8799342,18.11647387,18.11647387,6.038824624,6.471994519,4.377088427,41.88671306
train_images_1529.png,751,236.2081501,9.221118449,2052,91.19766235,0.373690335,322,344,511.9999932,106.9107856,106.9107856,35.63692854,9.718064407,5.061098932,94.44077581
train_images_153.png,12431,614.3574251,3.806758759,20664,58.08838654,0.64563643,148,409,403.8008202,173.235138,173.235138,57.74504599,38.71488791,7.181208846,1498.842546
train_images_1530.png,2245,197.195958,1.434617117,3264,64.72297668,0.929941794,160,336,511.9999977,46.55812918,46.55812918,15.51937639,19.57223687,5.868443759,383.0724562
train_images_1531.png,6409,425.2030995,3.671665663,8211,106.8556747,0.647578912,150,222,504.2508964,31.2663442,31.2663442,10.42211473,17.99065459,5.819909407,323.6636527
train_images_1532.png,931,109.6396085,1.590338072,1225,131.3730621,0.889792886,137,214,511.9999945,30.97529538,30.97529538,10.32509846,17.5174129,5.616968425,306.8597549
train_images_1533.png,1865,163.0954533,1.732927416,2184,24.0813446,0.855392151,143,197,511.9999973,30.76032172,30.76032172,10.25344057,15.71457655,5.651349854,246.9479163
train_images_1534.png,5905,283.3208483,2.009039028,6624,115.9435806,0.818088252,313,263,437.2592711,35.86248942,35.86248942,11.95416314,21.07269922,6.063122298,444.0586522
train_images_1535.png,1603,191.8233747,1.967842152,3168,23.36023712,0.792121369,373,277,455.7853995,47.01746725,47.01746725,15.67248908,19.62813224,6.08945833,385.2635751
train_images_1536.png,1409,88.18376529,1.901150154,700,47.51264191,0.826142111,235,249,496.0113521,113.5195174,113.5195174,37.83983913,9.767260141,5.118797726,95.39937067
train_images_1537.png,569,109.5979791,5.030852974,540,169.1985931,0.609951826,411,216,498.5026274,121.3778559,121.3778559,40.4592853,8.675132732,4.687419102,75.25792792
train_images_1538.png,514,142.9533174,3.642144299,910,21.64640999,0.696567852,281,287,511.99999,103.0583658,103.0583658,34.35278859,7.117175071,4.565178013,50.65418099
train_images_1539.png,675,258.3502856,10.76269097,1440,161.0113678,0.494736837,379,306,511.9999924,99.24444444,99.24444444,33.08148148,8.191654892,4.525767408,67.10320988
train_images_154.png,122,60.52691138,3.491408639,187,166.8218384,0.704641291,57,331,511.999958,102.1885246,102.1885246,34.06284153,8.22763433,4.318116489,67.69396668
train_images_1540.png,3080,234.4507916,2.274648309,3240,85.1596756,0.826918939,168,279,434.202596,61.03051948,61.03051948,20.34350649,18.90206416,6.103912862,357.2880296
train_images_1541.png,153,96.56854129,7.495943085,342,176.9247742,0.44999998,234,271,511.9999665,107.0653595,107.0653595,35.68845316,8.872129529,4.497940061,78.71468239
train_images_1542.png,5125,424.4163021,2.897559346,12032,67.5008316,0.667656386,181,283,475.5356088,58.03687805,58.03687805,19.34562602,24.34345319,6.445437261,592.6037132
train_images_1543.png,911,125.6396097,1.466614334,1520,54.4288826,0.918991406,167,332,511.9999944,51.82656422,51.82656422,17.27552141,20.45139877,5.973645191,418.2597115
train_images_1544.png,310,76.32590055,1.664595858,648,53.32231903,0.937710406,378,275,511.9999835,35.03225806,35.03225806,11.67741935,12.3115049,5.363416707,151.573153
train_images_1545.png,5575,281.663994,2.543100628,5561,91.22484589,0.709083117,189,273,309.2204479,63.3535426,63.3535426,21.11784753,21.73137331,6.31382601,472.2525861
train_images_1546.png,1350,126.3259008,1.59437018,1260,85.52610016,0.874313931,364,254,374.3288861,19.38740741,19.38740741,6.462469136,7.639584336,4.710208922,58.36324883
train_images_1547.png,20712,692.156415,3.776150463,22794,148.6424713,0.762681775,367,172,327.1193509,109.4657204,109.4657204,36.48857345,31.82748015,6.850716693,1012.988493
train_images_1548.png,4826,318.2914103,2.32031879,7500,116.0540009,0.813986176,313,260,396.0414414,41.48901782,41.48901782,13.82967261,21.93918391,6.242020995,481.3277907
train_images_1549.png,1317,173.5807334,1.928179158,2294,71.08380127,0.892677668,157,338,511.9999961,49.96735004,49.96735004,16.65578335,16.06043058,5.753533832,257.9374306
train_images_155.png,1283,182.1665201,2.211683272,2209,45.40137482,0.82316442,395,325,511.999996,120.9088075,120.9088075,40.30293583,16.43552628,5.770733284,270.1265241
train_images_1550.png,2249,237.9655104,2.531617956,5256,41.5549202,0.719046654,180,320,511.9999977,53.01956425,53.01956425,17.67318808,24.06108961,6.220430804,578.9360334
train_images_1551.png,2805,227.0782071,1.947495727,5025,129.3121338,0.907798359,135,280,372.363635,66.16114082,66.16114082,22.05371361,19.10956461,5.997213215,365.1754597
train_images_1552.png,6646,370.5756818,2.799560033,7980,80.86460876,0.744587505,173,269,300.9906706,58.0713211,58.0713211,19.35710703,22.09699501,6.28546486,488.2771884
train_images_1553.png,1706,166.0243851,2.27775815,1848,167.7124329,0.84771126,107,216,511.999997,40.85463072,40.85463072,13.61821024,18.09794811,5.778702087,327.5357259
train_images_1554.png,1001,197.2375877,7.379680073,1764,33.50874329,0.580622829,208,287,511.9999949,100.5554446,100.5554446,33.51848152,6.29853168,3.954600762,39.67150133
train_images_1555.png,2878,225.5218589,2.474667602,4745,133.0239716,0.819388773,132,279,329.2953428,65.42043085,65.42043085,21.80681028,19.62530594,6.033286288,385.1526333
train_images_1556.png,559,167.7817442,4.414113527,1276,112.9082031,0.644035525,116,287,511.9999908,92.85867621,92.85867621,30.95289207,6.436400763,3.7433411,41.42725478
train_images_1557.png,2194,220.7939366,8.396966975,2553,23.16329765,0.447674414,428,283,491.4639905,99.50091158,99.50091158,33.16697053,7.64350697,4.338543567,58.4231988
train_images_1558.png,198,50.04163015,1.265238717,247,17.06327057,0.963302693,452,281,511.9999741,110.8989899,110.8989899,36.96632997,7.400511789,4.659498416,54.76757474
train_images_1559.png,2970,138.9116871,1.258658396,1575,2.304724693,0.954616581,424,268,452.3528604,57.10976431,57.10976431,19.0365881,16.3874615,5.893323272,268.5488946
train_images_156.png,2859,151.8822496,1.423031349,1932,159.5068512,0.904628325,422,268,447.8880712,57.4872333,57.4872333,19.1624111,15.02822672,5.767518755,225.8475985
train_images_1560.png,250,122.6690468,6.253041871,555,2.873803616,0.551079121,446,214,511.9999795,104.548,104.548,34.84933333,10.10463735,4.857060508,102.103696
train_images_1561.png,1689,121.8822496,2.34552746,918,169.6509247,0.791208779,97,257,448.9473034,115.8809947,115.8809947,38.62699822,14.03491122,5.521496785,196.9787329
train_images_1562.png,4313,494.3330404,5.144434166,13050,179.2399597,0.524090121,380,158,511.9999988,109.9649896,109.9649896,36.65499652,45.32061561,7.366863835,2053.958199
train_images_1563.png,1551,197.2375883,2.110996122,3392,55.78567123,0.797227503,177,324,511.9999967,47.5931657,47.5931657,15.86438857,19.62804162,6.078170095,385.2600178
train_images_1564.png,3916,287.7228692,2.940315629,6313,157.5084991,0.685587513,130,248,346.7374863,57.26174668,57.26174668,19.08724889,20.68402979,6.210695643,427.8290883
train_images_1565.png,217,53.79898942,1.387491341,231,89.57739258,0.959537517,147,231,511.9999764,22.86635945,22.86635945,7.622119816,8.087973784,4.759327219,65.41531993
train_images_1566.png,273,84.08326018,2.435551063,513,151.0786133,0.830935222,113,304,511.9999812,114.4505495,114.4505495,38.15018315,13.34819443,5.286259654,178.1742946
train_images_1567.png,192,46.62741661,1.362288594,224,60.6399498,0.916967443,201,231,511.9999733,49.99479167,49.99479167,16.66493056,22.63006329,5.966745879,512.1197645
train_images_1568.png,804,114.769552,1.779623833,816,177.0445557,0.961632637,146,251,347.7014882,55.11940299,55.11940299,18.37313433,20.17777142,6.12477065,407.1424593
train_images_1569.png,2329,209.722869,2.670820438,2745,118.5641479,0.845211217,130,309,412.6337466,109.988407,109.988407,36.66280235,9.836942118,5.044074524,96.76543022
train_images_157.png,2488,125.639609,1.507084779,1470,88.63294983,0.937043272,358,286,466.932474,19.1278135,19.1278135,6.375937835,7.004286564,4.497547036,49.06003027
train_images_1570.png,8325,356.776692,2.802430531,6992,165.8053284,0.829775021,369,172,474.6070865,111.1561562,111.1561562,37.05205205,49.99309862,7.331764415,2499.30991
train_images_1571.png,1208,91.94112492,1.392716211,736,178.6137543,0.916508522,369,251,443.3377447,70.30546358,70.30546358,23.43515453,15.0309362,5.64261295,225.929043
train_images_1572.png,2517,249.3797235,2.054782051,5628,49.36341858,0.797120633,165,333,511.999998,46.10290028,46.10290028,15.36763343,18.43236893,5.862975764,339.7522244
train_images_1573.png,1005,110.4264061,1.705390131,864,173.489212,0.960337537,149,256,382.0895484,49.87960199,49.87960199,16.626534,21.43030894,6.000888795,459.2581411
train_images_1574.png,1079,156.2670254,4.577697925,1287,57.31295395,0.669558349,385,359,498.7136191,101.7043559,101.7043559,33.90145196,10.55436034,5.122369813,111.3945223
train_images_1575.png,1947,204.409161,1.789073906,3078,107.8193054,0.955035966,176,128,511.9999974,163.517206,163.517206,54.50573532,50.57969132,7.431144621,2558.305174
