Image,LesionSize,Perimeter,Compactness,BoundingBox_Area,Orientation,Solidity,Centroid_X,Centroid_Y,Asymmetry,Mean_Intensity,MeanRGB,Mean_HSV,Color_Std,Color_Entropy,Color_Variance
cju34xspwzenf0993cyzajv9n.jpg,62827,1209.893565,2.204788159,71285,133.2234192,0.98437762,358,233,259.3819854,107.7774205,104.0872077,121.6939692,27.33646808,7.074539009,782.9854965
cju34ymm8d6700799uop0cw33.jpg,15170,636.46507,2.084035539,25025,56.85535049,0.977595196,276,417,389.0626233,179.745089,175.440145,121.386882,31.40217841,5.469794617,1093.47339
cju34zivp3fq80988opxbaqyn.jpg,21346,771.9625449,2.190659332,28497,158.819397,0.97760065,284,220,178.933758,151.8572566,147.0676786,137.0849808,20.22789976,5.455107746,434.621497
cju3518w2d838079939fqztbc.jpg,54827,1339.391038,2.58758162,92541,54.1052475,0.902172402,367,407,364.6390281,117.2771992,116.5938801,121.6859576,34.71225944,7.122148769,1211.197239
cju3521y5d5mq0878t3ezsu4p.jpg,19132,833.418389,2.833589544,30141,153.7509918,0.952977673,356,245,302.671963,92.99691616,89.85908426,103.0007318,25.20415409,6.596510272,637.777325
cju353d1eda8c07992afde611.jpg,29260,824.749342,1.834836428,34773,150.6749573,0.980995926,536,172,501.9909773,102.908715,102.8938938,119.5050809,25.73496319,7.004540246,683.7233947
cju35740hzm0g0993zl5ic246.jpg,11057,611.9137745,2.67440349,17613,40.55431747,0.934101865,323,368,511.9999995,84.56914172,78.89210455,119.3382774,17.18873769,6.282170762,301.5962663
cju357rxxdaz30878y2esjpjt.jpg,9311,519.7127645,2.259076472,13673,126.5001755,0.940353824,307,81,421.5985389,110.5357105,108.1716966,112.1758494,18.61163307,6.578033466,367.0671637
cju358pwtdby20878cg7nm0np.jpg,13005,617.0092273,2.285220953,19116,9.006494522,0.972455528,170,238,364.3251054,142.96609,139.5394848,115.7532231,21.04695624,6.238318695,444.1816149
cju35a77vdj4n08556jj2lgmc.jpg,80490,1411.248903,1.956936332,114660,7.608576775,0.938713771,271,346,177.3966455,147.2596347,139.7904833,140.748946,28.61010314,5.844849828,827.061611
cju35atpxdjot0855q46aqrd0.jpg,26171,862.9574935,2.239602266,34604,97.284729,0.96976416,218,81,507.4025446,148.7092201,145.2300638,131.6195152,30.17270675,5.795439361,979.2988619
cju35c4wzdhow0799h6eq4sgs.jpg,37863,1089.259009,2.474252916,72900,112.6456757,0.763642913,481,386,511.8782979,90.96798986,89.34362482,104.1674282,32.03371858,7.052000563,1032.156505
cju35eg0tdmjt085525sb4bua.jpg,23375,811.8447939,2.210933605,34560,162.6282501,0.965546013,416,294,365.0915934,164.1584599,157.1330909,129.9927558,32.11124834,6.02303926,1044.449031
cju35fxqyzt5p0993vusm54qz.jpg,50461,1299.734185,2.640301187,75460,1.221025348,0.881431341,287,344,209.2908186,135.6915836,135.0635672,101.2745883,28.25575525,6.655712805,798.4865482
cju35i2e63uxr0835h7zgkg9k.jpg,54783,1483.356549,3.175690064,84254,8.690895081,0.939045575,337,278,168.1899859,150.6238797,146.5835144,118.0088409,33.06298967,6.739450656,1096.673893
cju35k2fr3vc50988c85qkrwg.jpg,18518,568.783832,2.175102187,15904,12.85417175,0.972795265,227,387,482.5540553,133.0394211,129.6546423,119.571174,16.87622019,5.895049045,285.511397
cju35ldepdtlm0801yv79y8vu.jpg,16056,720.0214202,2.526434726,23560,42.01774597,0.902456547,185,131,511.9999997,91.88160189,89.08912556,123.7889055,27.07928149,6.909850858,747.0886782
cju35mdz73x890835eynq1h9v.jpg,41331,1023.342268,1.999229142,53340,75.1169281,0.976126078,306,262,85.41385399,137.4877211,131.9563846,132.315421,37.05364294,6.55788018,1409.539179
cju35oyvd3y850988km12hdz1.jpg,25597,907.9280548,2.531142859,38472,110.13591,0.967593197,165,247,323.1778723,131.0946986,124.4351942,129.4461981,29.63622379,6.606943003,881.7397086
cju3tp94kfstl08181awh6z49.jpg,188532,2355.041962,2.329477077,275550,80.71135712,0.95005403,295,244,71.22517132,122.7735079,120.422533,97.12799772,45.06514015,7.527705876,2066.544382
cju3tsh4lfsok0987w6x3a0v1.jpg,120394,2348.213535,3.622573268,198198,92.14875031,0.831690034,307,183,226.8434639,133.4036995,130.9972895,111.0377511,33.88085512,6.938767867,1152.388865
cju3ttznuftyf09875t11850w.jpg,33753,997.3006382,2.328066317,45250,66.63947296,0.981537084,403,324,392.5667051,142.6568898,138.740665,129.5075499,30.36865095,6.247349394,948.6533252
cju3tvffffx5f0818t5ov22al.jpg,73668,1411.314918,2.141110349,92700,149.1038208,0.986395645,246,164,325.8276592,104.2528642,100.7667101,114.8707851,29.86888241,6.314884118,902.5262084
cju3tx1qyg0c907552fglumhc.jpg,24908,814.7909715,2.094816954,33972,98.73120117,0.977992787,299,69,293.781275,160.3799582,157.5160323,128.997377,30.25746554,5.603399656,951.5202743
cju3u1c8tfyqx08503iedc3mx.jpg,48929,1316.898616,2.807576095,65554,93.14350891,0.935536671,243,236,221.1701036,147.2190521,145.293248,113.2747995,38.51209076,6.8258446,1499.760111
cju3u39fog1bo0871lxjrabks.jpg,104053,1596.243851,1.939331768,137536,113.4042587,0.987401664,606,137,287.3883117,154.0222098,150.0692372,116.3341022,28.39114073,6.470027612,814.4478336
cju3u4lxmg59o0755rz42b9en.jpg,42605,1175.775815,2.555115545,63364,166.0756989,0.974778976,369,370,409.5639478,129.3715526,125.394093,136.1507022,28.07487148,6.408061371,791.6434364
cju3u815rg4ek0850vvhtcvcm.jpg,143479,2205.253077,2.686151101,192050,93.04428101,0.959302984,298,254,53.63940367,129.6154559,124.6470517,121.9091249,32.21643559,6.898625556,1043.416038
cju3ua8u0g9rg0801uayhdxhu.jpg,45077,1147.408284,2.297505151,61710,52.38210297,0.966357972,333,346,264.5698693,151.8950241,146.6755256,113.1049242,41.32473187,7.072869764,1718.888709
cju3uhb79gcgr0871orbrbi3x.jpg,13168,279.7472545,2.453265966,3795,7.261081696,0.935335295,483,270,454.9987846,153.1451245,150.1168996,128.1585662,28.65119211,5.91287935,850.0327292
cju3ul8dogf1z09872y2ecowp.jpg,14680,695.8376548,2.59099047,20792,8.755898476,0.939567208,449,273,294.8010897,185.0159401,180.9471617,118.6387829,25.14592364,5.405445436,695.7372433
cju3umoh1geet0817cmpef5am.jpg,33032,1051.325024,2.636602179,48805,142.8620148,0.945456864,295,413,305.809639,142.2776399,138.8996428,122.6682207,32.61631284,6.76003561,1067.928936
cju3uwz6ogsp10801h2r3bj5l.jpg,21739,911.9869303,2.998717234,38394,117.3214798,0.937975436,216,325,445.1354706,182.8441051,176.4112731,126.1314995,28.98435627,5.113223453,949.5620361
cju3uz4o6gr9z0850lhxyxvsj.jpg,295210,2809.357758,2.120567832,375732,149.4957581,0.992415586,599,468,146.0052437,149.8851699,149.1447399,111.5597089,28.02320467,6.400051664,794.4274878
cju3v0fl3gwce0755qkjhzmd4.jpg,70295,1449.599189,2.363872373,99144,122.9968567,0.97073636,415,307,304.6179671,120.6794082,119.5259881,126.5665552,24.52190093,6.561865026,601.6618621
cju3v11mrgwwb0755u242ygye.jpg,23570,874.3889509,2.556523996,31831,93.71833038,0.960100857,343,334,352.7304199,159.3617734,150.0925894,138.6814595,24.63370941,5.580714183,644.5071324
cju3v3ac9gyz30755hfqwyp1i.jpg,21662,752.0458049,2.049352766,32886,159.5951691,0.977674397,325,138,408.3331177,152.494368,148.5097406,113.1989505,23.68238795,6.364206511,561.2327317
cju3v56bwgy8v0871w14pz8fx.jpg,46379,875.5016484,2.406786021,38250,109.7853012,0.942628133,270,113,373.8188403,103.0669268,98.88385548,124.9814859,33.48357416,7.43869324,1239.449255
cju3v664kh0px0818y4y7wolf.jpg,19440,788.2468168,2.520408443,26426,175.0330658,0.948323786,425,229,388.3456788,154.1433642,152.2159294,122.3442387,26.27511581,6.078982509,707.3709438
cju3v72v5h1qz0818fggilwtq.jpg,11141,566.624451,2.253133129,15707,109.1042633,0.967245276,242,329,510.8970465,173.7589983,169.9643659,125.4395476,23.37696546,5.362167682,591.2023092
cju3wstckialg0871xs0vevsj.jpg,96777,1701.873354,2.367079004,129748,88.59893799,0.981597226,284,186,163.8339688,154.9895533,153.2364233,118.2349422,25.07297049,6.20612088,643.7811658
cju3x2s11ibzi0817kk284k0j.jpg,31981,1043.768675,2.676543449,59778,135.9967804,0.932490787,195,299,372.8773958,177.2493981,169.2058097,128.2812086,40.69731125,5.447467218,1737.398655
cju3x4blzieu30850x10uuvbm.jpg,84092,1410.569752,2.207894666,96721,42.62059784,0.98261227,536,440,313.2447319,205.4060434,205.5824296,105.0134614,18.45144916,5.310060576,367.5771195
cju3x5u2tiihx0818914gzxy1.jpg,77975,1431.349408,2.086089943,94128,14.13980675,0.988727868,344,379,276.2665982,88.97923693,88.22850914,106.5983926,27.76620681,6.75293979,771.049244
cju3x7xsaijq80818f0psavav.jpg,38290,995.7270451,2.044091418,49946,49.0862236,0.983601753,342,367,386.0124313,137.7715853,135.8842431,124.6304779,25.08956886,6.031840678,649.262796
cju3x9lttikfb0818a0g104zn.jpg,16855,833.8447952,3.236334254,28496,23.14363861,0.942267416,305,199,293.4089586,161.2669831,156.7133788,123.803718,23.80540938,5.895070445,585.3867032
cju3xeexgii1j0817zs68tb4g.jpg,108800,2332.615557,3.955606598,177786,84.9907074,0.777810148,359,232,181.9670588,159.6484651,153.6018199,128.1301287,45.6699527,6.235082816,2164.61564
cju3xga12iixg0817dijbvjxw.jpg,94012,1834.937282,2.832389177,137280,95.24288177,0.912957878,196,192,314.5511636,152.0319853,148.876608,113.1848948,47.87086375,6.725405113,2418.537581
cju3xhpvvimda0987ygrpzni2.jpg,27933,1014.739237,2.893893053,42593,155.6242523,0.91363761,409,197,447.8464897,107.580532,106.0470889,123.1068032,30.44543961,7.048602378,941.1731818
cju3xiic0ilzp0850lusrb42j.jpg,7941,536.5828217,2.820984375,11935,95.37980652,0.953622166,274,203,312.2871171,164.2843471,162.3028166,117.5588297,22.41693334,6.075616171,506.6078009
cju3xjqtpikx50817tppy6g84.jpg,47144,1257.75857,2.652006739,72371,120.591507,0.972765277,470,287,332.4242321,131.5345749,128.3479411,135.201185,29.37510356,6.480754787,867.175101
cju3xl264ingx0850rcf0rshj.jpg,32718,963.8447942,2.245969692,46438,140.154129,0.952057964,502,243,321.3653645,120.1706706,116.8111743,123.6795342,24.44256959,6.816589138,607.9296324
cju3xtufwiv9c0818djsc4cqd.jpg,17262,736.4061959,2.476152866,25536,138.5302429,0.95289647,343,316,363.2969526,159.9376086,156.8281582,121.9769629,25.23936979,5.889684789,666.3636987
cju3xuj20ivgp0818mij8bjrd.jpg,9210,562.8843371,2.700501125,12257,106.2771606,0.962277762,305,185,290.8560257,184.0730727,177.1099168,125.8103873,30.55551578,5.20225486,1057.654031
cju3xvoo2iqlc0817eku2r3wl.jpg,11506,539.5289987,1.97884237,14868,115.6683044,0.975134324,387,379,511.9999996,116.8251347,113.2078336,109.3707051,20.20955607,5.741054311,411.0356332
cju3xwpgviwlx0871rwm15q7v.jpg,23177,785.5188937,2.092672931,31476,52.17166519,0.978665721,347,352,372.2421364,114.2806662,111.9160662,121.0686888,30.65623494,6.348407266,955.473534
cju3xzvnzj0hd0755xprz39nj.jpg,111978,1704.694642,2.054357842,146370,18.1506958,0.982680052,446,206,305.7263391,115.0636464,111.6695839,126.4489662,24.17335369,6.844895021,604.805266
cju3y0pjrj1c30755nxekxccj.jpg,10888,549.6122588,2.161519296,16836,38.52553558,0.969953337,396,172,511.9999995,140.724651,136.8815516,136.3450588,27.10666731,6.181097194,748.0033303
cju3y21quj0ir0818kgjagr15.jpg,87395,1983.939371,3.557074054,171678,144.2024994,0.867613877,331,213,248.158453,149.7932376,146.2900929,120.4380876,24.02574708,5.960728618,593.5795382
cju3y54kwj3nr0801biidlb4e.jpg,194274,2187.873353,1.955319242,253895,112.9406281,0.957234321,376,289,129.556235,139.9780001,136.4076905,122.9188431,30.75641811,6.480135358,951.5080189
cju3y79ofj3va0871uqfb1mzo.jpg,32866,1172.462107,3.274392902,65527,45.10378647,0.890276075,335,222,306.816771,166.69829,160.8792572,125.5660662,28.06139163,5.971179743,811.7504254
cju3y9difj6th0801kd1rqm3w.jpg,30624,896.6315908,2.075935031,43870,50.5911293,0.977000016,480,426,511.9999998,98.94047153,97.49027995,110.2644331,24.96842794,6.730638971,629.7158908
cju3ya7goj6at0818v2l5ay7f.jpg,10758,427.8305149,2.12778859,8938,7.579890251,0.964970396,314,194,324.7473505,163.1323666,153.4582946,139.1767987,22.13650576,5.309561475,538.5142395
cju3yb47cj1xq0817zfotbni4.jpg,43111,1070.295586,2.096732516,60522,119.1651306,0.982541978,326,374,286.8843682,156.5220709,149.0379254,134.5969474,19.15229802,4.782089538,422.3067645
cju3yht87j83m08507yk1u1fg.jpg,128215,2098.13324,2.724634027,201894,35.80356598,0.877843702,261,285,110.9576259,139.1172718,135.6500747,105.2759142,36.76617077,7.261880635,1362.165638
cju3ykamdj9u208503pygyuc8.jpg,19219,745.8204097,3.719263625,20580,6.975962639,0.80559786,704,525,380.769863,75.12378376,74.08876632,106.5493869,11.5692357,5.365642933,137.0144111
cju40jl7skiuo0817p0smlgg8.jpg,94426,1789.086556,2.680692231,161942,52.38126373,0.940218386,339,325,243.0571241,168.932508,164.6884721,130.2441947,30.96695369,5.089267865,1013.699044
cju40m0rjkpw80871z6n6yg1u.jpg,64465,1607.80734,3.259980674,119000,46.67757416,0.824345509,196,354,403.960971,159.2154502,158.310432,106.0540862,51.13287638,6.662603538,2615.042336
cju40poe4kt9s0755f9cnm3h5.jpg,397382,3386.325357,2.290017456,498020,109.6354523,0.987293443,776,641,181.3520693,150.6623702,148.2683564,120.9354618,22.48553849,5.745584249,525.7321626
cju40r6jrksyk0871wg98zgho.jpg,53573,1305.307778,2.517992749,72050,44.39588928,0.966706462,355,328,259.1299348,161.217255,149.9195739,130.9505659,39.19784104,6.469829985,1549.438011
cju40sdwukv3k0755y99ug1k8.jpg,31757,1014.437721,2.545004864,48462,19.11924934,0.946174429,292,339,255.8226532,141.0379129,139.0576251,128.072299,32.12736933,6.435578338,1032.277683
cju40taxlkrho0987smigg0x0.jpg,23995,836.6315914,2.293331842,33034,65.6232605,0.959336427,239,251,419.8848092,172.1464472,167.8753074,124.6931166,30.54198522,5.617516197,984.0893901
cju40u30gkuzc0871rq7t666d.jpg,21763,749.8620391,2.023326312,31977,61.62426758,0.97491624,356,137,413.8017735,143.200386,138.8795356,122.1726631,25.72095697,6.243088809,667.1718583
cju40w3hbkwpn08015rbs3wko.jpg,21414,851.5605233,2.665343859,32109,158.6903992,0.953850559,547,164,504.0859249,196.8654618,194.778883,110.5851312,44.86533182,5.348040027,2229.907651
cju40wto5kxwi0755it190f2k.jpg,74419,1565.581944,2.605191855,102858,92.01776886,0.984509579,656,884,295.7214689,127.026512,127.8475031,114.7110729,27.31350582,6.34775535,752.5300116
cju410dnfl0960755y8lu8d79.jpg,68501,2974.24506,10.14217208,142460,11.38495159,0.700434438,204,253,319.8570531,127.8541627,124.4359498,121.5283573,28.58929272,6.770232575,818.0339471
cju412uwlkva50850d1ps1ww7.jpg,135082,2016.961668,2.387411806,195734,146.0387726,0.907818583,276,293,110.7882915,148.8900446,146.8245066,114.0198299,27.85276965,6.391984004,781.6651405
cju414lf2l1lt0801rl3hjllj.jpg,43970,917.4427739,3.715254,31160,18.86467743,0.824631217,262,435,452.6839208,128.7265636,124.8582518,119.2783792,36.81417147,7.077510581,1356.010944
cju418rckl3ur08012psrx1r1.jpg,43548,1048.19508,1.985800189,58322,47.92465973,0.98406419,450,238,328.8472489,146.354092,140.8266128,127.6355286,20.28185037,5.965799895,411.391222
cju41kd7yl4nm0850gil5qqwh.jpg,20698,801.7615342,2.442948218,28380,177.6863098,0.972460234,326,272,279.0174895,134.1291912,131.4879376,117.1501916,29.71383445,6.657251245,887.7853811
cju41lojblbs307555jdci937.jpg,19712,738.364566,2.180166515,25536,162.3607788,0.974987751,322,234,187.103896,110.3404525,107.0827584,117.991714,26.12992401,6.725345874,704.4381962
cju41nz76lcxu0755cya2qefx.jpg,53756,1273.332163,2.373046419,81543,108.8092575,0.94105735,270,241,159.154699,125.4633901,123.5692078,112.7813701,27.80262526,6.7866707,778.3520523
cju41p90plcsx08018cnzpndc.jpg,7465,527.3696184,2.900843316,11266,15.27199459,0.944537294,267,376,511.9999993,128.4316142,127.0364367,134.5698147,25.7080076,6.371207391,663.0787155
cju41r6v2lcww0871ps8k8pf5.jpg,58853,1328.930142,2.369513534,82656,10.88428497,0.977817711,195,314,339.3164664,169.0284098,162.3744471,134.3997077,32.19594075,5.083580253,1207.306656
cju41s6nbleqy0755e2mslg0b.jpg,26189,880.4894558,2.334482326,34390,49.93784714,0.978741528,337,206,381.9618923,128.5640154,125.2910637,115.8932885,18.63716598,5.777558097,350.30281
cju41z76wlgbz0801qdetlvby.jpg,25033,805.4356332,2.038621779,33507,87.25498962,0.972148108,243,214,169.8621819,171.2861822,167.4655455,115.0405997,37.18155449,6.35756716,1431.121076
cju422cm8lfxn0818ojicxejb.jpg,29004,943.442773,2.413844815,41768,133.6489563,0.92350664,266,438,321.1209487,161.804889,149.5209971,144.7011562,33.74609963,4.966921705,1179.138131
cju424hy5lckr085073fva1ok.jpg,32879,904.0874352,1.960059166,42624,93.08275604,0.973952601,319,346,327.8114297,146.9522796,143.0730355,113.911666,25.92892144,6.507804431,672.5439183
cju426tomlhll0818fc0i7nvh.jpg,17330,747.8620399,2.527972924,23870,129.5270386,0.96874656,441,263,285.8100402,118.8876515,116.6819965,109.6496249,24.62903693,6.520858249,606.6120007
cju428k5fldt108177s6g6f45.jpg,68964,1362.143346,2.126322708,94952,36.49742508,0.979455822,180,164,432.1753958,116.3543298,113.7205644,118.099651,33.98944433,6.995315384,1155.680704
cju42dwedlmk60871jbgu4ehi.jpg,51934,1363.356548,2.824563469,81620,30.13901711,0.935793424,298,346,251.7065506,142.7624292,140.94321,121.9587425,29.17081409,6.569997814,851.5808447
cju42g865lorv07552ytz6xxa.jpg,66594,1422.753518,2.398566246,95152,46.69697952,0.979000998,211,177,359.0704267,120.3271466,119.168819,112.5597852,43.21680446,7.423756782,1924.684285
cju42m60jlpcm08186kqppzqv.jpg,26195,1057.442774,3.355988327,47376,17.97195435,0.880631715,561,271,376.4602404,142.3558313,138.4170007,123.3670039,31.84862444,6.774497021,1023.474261
cju42nm68lpyo0818xvvqmupq.jpg,42799,1154.479352,2.447166664,64980,16.650774,0.976181628,159,188,401.1278767,154.6666277,146.5064604,132.9550768,28.20417572,6.157470439,810.5506104
cju42py9mlqyd0818u3d1d7ga.jpg,23645,1050.597102,3.663717946,43175,171.2503815,0.806852219,454,284,435.8766756,123.9662085,121.5026997,114.1603722,25.00778982,6.441024398,633.5159959
cju42qet0lsq90871e50xbnuv.jpg,23051,796.0630505,2.16398675,31520,152.5524902,0.978789533,310,179,300.4565527,133.4815843,126.392492,128.086634,22.22444577,5.942511007,506.8352801
cju42romflni20817etb9a0fl.jpg,29383,936.2123251,2.341321494,43617,27.25782967,0.953296,266,284,213.2302351,154.1418507,149.5385314,137.359902,39.34597331,5.275722571,1752.801143
cju42tauqlo5p08171l3cuo4b.jpg,18701,727.3351288,2.2199376,26904,27.68992615,0.953418803,202,291,328.1279074,153.8846586,149.1103328,130.9254407,29.30175479,5.77169135,892.5140198
cju42u5bjlvi10801dc13sskp.jpg,33797,960.6732219,2.155637581,46410,66.6665802,0.965551934,238,309,249.2434239,127.7475516,125.8632423,106.7912438,25.40777011,6.72323799,652.8317743
cju42wamblrqn098798r2yyok.jpg,76016,1493.131153,2.322983897,106794,93.39756775,0.943488063,381,408,373.3613976,182.2888208,176.9581229,115.8312767,29.22931034,5.953047564,898.0095712
cju42xpi8lw4w0871ve317a1p.jpg,20746,786.2884468,2.339677274,28371,168.5094604,0.96616049,257,284,188.6991226,139.7553263,137.160063,130.4449211,20.6898726,6.046911578,434.6652944
cju430pm2lz0y0755jkhcc3d1.jpg,74219,1621.84897,4.166859632,106260,166.1109314,0.783628422,505,260,328.4204853,175.7991215,171.8657711,113.1411633,40.76577103,6.398133383,1717.582398
cju439oazm2fu0871ma0vvrft.jpg,53344,1909.169818,5.350863635,150297,127.6218872,0.588346385,338,366,380.6118776,175.5975742,171.38133,120.2517934,38.29024442,5.975642192,1629.810664
cju43b8daly4408170e5ev06g.jpg,60136,1388.184975,2.52898998,95708,30.56428909,0.937774994,269,316,244.7572169,139.7565518,137.9067004,119.6326272,32.46550359,6.831314903,1057.718615
cju43c92lm5cj0755lorsorfg.jpg,12448,521.2691134,2.242342531,13802,12.40848351,0.964685873,366,121,511.9999996,156.0134961,155.0614289,120.2984147,25.55193909,6.19638141,653.1695974
cju43eigtm6ev0801mv0m96t1.jpg,132611,1879.446948,2.109857579,196840,78.12746429,0.948201685,299,175,203.856392,150.3535227,144.6095447,109.8835893,37.9825821,6.825409947,1449.47738
cju43gfosm63n08714rpih8pe.jpg,86306,1488.812392,2.031446018,111331,1.120186329,0.983842275,393,226,233.8544249,142.5874447,139.4394789,126.3503542,24.86267075,6.311921586,628.8295509
cju43h43am1dy08176gwfhmnt.jpg,8175,484.5411912,2.219567802,12208,134.6967926,0.965974293,304,221,294.172966,147.8952905,145.066055,110.9998777,23.94451482,5.969793041,594.2589337
cju43in5fm22c08175rxziqrk.jpg,92541,1586.344356,2.159336479,115830,6.887739658,0.97631831,486,301,309.0445964,124.6960482,121.5927931,115.468704,32.47372564,7.122726063,1080.523573
cju43jcqim2cp08172dvjvyui.jpg,9716,556.0975409,2.48499378,13589,176.7805939,0.962905342,437,325,491.0004112,176.2857143,168.9993138,124.0733841,25.60086537,5.807068406,694.2194069
cju43kj2pm34f0850l28ahpni.jpg,3670,347.788885,2.577097955,5293,161.4885864,0.942943699,443,289,459.1258843,216.7288828,213.4879201,106.7696639,23.72515254,4.474367637,706.0847539
cju43lcnum9y10755bjs7z87f.jpg,11941,552.9848425,2.004957812,16080,162.6598816,0.966667993,300,277,109.2946988,165.5383971,163.8847668,128.3677805,28.68625671,5.133233899,898.1169812
cju43mkj9m8wb0871qiadahub.jpg,33270,989.6854142,2.318667317,44776,13.02761745,0.968816646,205,233,369.0339644,138.9993688,135.2404969,128.5247069,17.28391903,5.616399278,303.4681782
cju43o6n7m9nk087191ijwqq9.jpg,24975,920.9991223,2.664643351,37975,159.8621826,0.967276337,457,189,447.4234232,128.8436436,127.2903837,123.236303,31.94707216,6.850195725,1021.860099
cju45jpvfn6c809873pv1i34s.jpg,39086,1093.650925,2.417648734,53212,173.5528259,0.981134426,226,241,261.9339916,161.783503,155.3741408,129.2635471,24.42783891,5.824544091,616.7170565
cju45lbgznahl08180xz1h7u6.jpg,30173,913.3006376,2.17840225,40964,73.17815399,0.978390354,235,215,370.5734265,169.0783482,165.508512,132.2165512,28.21271932,4.569934982,910.4043889
cju45n0oxn5vu08500yfrt9jn.jpg,30693,964.5971017,2.37872795,49392,158.9130096,0.946382694,466,371,505.294106,202.4598768,195.9845024,115.4036534,28.9155727,4.974703882,873.3215769
cju45ofd9ne1j0801ri8dup7t.jpg,188453,2684.365776,3.035032899,276138,144.2513275,0.887626672,290,260,121.9841976,120.3281932,117.3317308,115.5848797,30.44707678,6.807312955,927.5967049
cju45pm27n80u08174kyow1gj.jpg,43954,1199.775814,2.576300177,73437,47.26616669,0.96320487,466,378,495.2202756,178.1888338,172.6350351,114.9317847,44.46687015,6.399447493,2106.212652
cju45qbf3n9sa0987oonbkly9.jpg,26474,883.0163674,2.318380608,37436,125.2739792,0.958732603,440,295,369.2824657,132.3612601,128.6877188,112.1708721,18.6639232,6.402943257,357.1825677
cju45rj7ln8980850a7821fov.jpg,32620,892.8569875,2.501820051,36573,163.8766479,0.974294935,434,391,511.9999998,95.44592275,92.8171776,110.0343041,23.61764588,6.612413874,565.6280198
cju45t5ddnbio0987qtqzx762.jpg,38527,1063.023508,2.306040596,56810,74.66999054,0.968555177,340,306,235.2353414,160.9526566,157.6308736,123.8000623,24.58243935,5.986486584,623.4772082
cju45ty6zn9oz0850qy4qnck1.jpg,32421,937.0996279,2.128032986,44884,35.93219757,0.980692847,373,314,399.1881804,147.7878227,144.8213298,118.5166404,17.29322402,5.689323698,304.1645815
cju45v0pungu40871acnwtmu5.jpg,44778,1287.533173,2.918172163,81176,38.7926712,0.885211874,247,235,268.394658,144.4088168,141.0048015,115.4270773,27.31255151,6.511509552,752.8720972
cju5b9oyda4yr0850g9viziyv.jpg,22866,806.3300751,2.234210975,32208,135.704834,0.977254024,351,305,300.4019941,143.5857168,139.0434415,131.278944,17.53968199,5.485710557,323.6469525
cju5bbtwsa8cl0987wgfsqpao.jpg,30847,910.9991217,2.119068453,42267,11.73082542,0.981328127,405,229,365.5471195,176.3378611,171.077101,119.4412206,36.65116935,6.017160563,1394.049033
cju5bdwa3aatx0818b79i18zf.jpg,22793,819.8447944,2.318342473,32391,142.9590759,0.962013968,447,389,511.9999998,178.9003641,174.6193861,108.9903187,34.13006799,6.384333019,1188.766045
cju5bf6hxa6m50817rbwettgu.jpg,27669,923.3838989,2.420345737,41495,156.5420685,0.94626251,424,207,432.3752935,102.7736817,101.4798511,119.469093,30.81745085,7.006231447,961.1975451
cju5bhv81abur0850ean02atv.jpg,51757,1330.586997,2.691132695,83160,170.774231,0.907779406,398,181,408.9411673,113.9952277,112.6219513,123.0521282,27.21116371,6.482735303,743.2598245
cju5bj926aiec07559rshy4wa.jpg,12423,639.1513634,2.577179978,17052,179.9421997,0.959531416,419,355,511.9999996,201.6355953,198.562988,110.9646087,29.81828851,5.075473748,1047.753039
cju5bmhdcafs909878qfzrqzi.jpg,43745,1131.040753,2.31381437,62176,38.83972549,0.938361788,344,366,401.7757457,181.208801,172.9900103,128.6376043,28.74685316,5.295356753,858.9041727
cju5boicjagt20871b1fotkh4.jpg,102419,1652.292621,2.110186488,137898,7.30299902,0.974989346,467,225,311.7196614,121.1669612,119.9498531,126.3372584,43.29700569,6.729339076,1926.343531
cju5buy2bal250818ipl6fqwv.jpg,37838,1164.520981,2.821658352,58788,100.9354019,0.889347502,199,183,284.5579575,109.6999313,107.2956552,111.4426855,17.29195882,5.793699163,299.8476857
cju5bwhapakm90987c1v4z46a.jpg,10640,546.7838323,2.200469879,14396,17.17414474,0.951174452,353,230,390.4962402,149.1707707,143.6425439,136.3908835,23.30895952,5.947949615,545.5101783
cju5bycdkalkb09875f7bfrvx.jpg,78799,1775.187063,3.158193523,126072,21.01150703,0.914276009,239,178,291.2849147,155.5768855,153.1524385,106.6134003,35.23149389,6.847330773,1248.260709
cju5c5xc7algd0817pb1ej5yo.jpg,47029,1245.172782,2.588319523,80262,141.774704,0.963311373,364,270,263.5609517,193.1351719,190.0338373,109.2991842,36.7352146,5.797985574,1457.481492
cju5c7oijaqmq09878qwgqv8n.jpg,39855,941.0752429,1.756335795,51205,166.3235016,0.971491865,200,329,354.1413623,89.04137498,85.60194873,107.6972693,19.72621196,5.821514297,390.4133619
cju5ca9hcatkc0801jzwe7tfx.jpg,51989,1747.914985,4.608405175,92120,131.5534668,0.877105189,304,198,237.6281136,151.6090519,143.2952932,131.1951246,26.5454019,6.05042438,727.6321656
cju5ccpvqash50850kb4bs22k.jpg,44739,1090.496596,2.097971746,59540,10.43777275,0.964123116,290,279,110.9968484,172.9434945,168.024602,122.0173972,30.23509644,5.888161413,940.1566562
cju5cetivauok0987ok3e5bre.jpg,43780,1118.479351,2.251116008,59584,157.043457,0.970867179,347,346,298.5516674,172.807492,168.7016979,124.2778971,44.30797717,5.580078305,2157.099064
