Zona_Pellucida_Thickness,ZP_Thickness_Variation,ZP_Area,Blastocoel_Area,Blastocyst_Diameter,Blastocoel_Symmetry,ICM_Area,ICM_Solidity,ICM_Compactness,ICM_Entropy,ICM_Brightness,TE_Area,TE_Brightness,TE_Brightness_Std,TE_Cell_Granularity,Embryo_Expansion_Grade,Bubble_Count,Bubble_Area,ZP_Sharpness,ICM_to_Blastocyst_Area,TE_to_Blastocyst_Area,Blastocoel_to_Embryo_Area,ZP_to_Embryo_Area,Image
10.40070724,5.971778393,42100,31038,198.7933827,0.00502207,10651,0.900794993,1.574373811,7.299950241,121.5607924,29503,112.3250178,39.62155756,1,0.273964622,66,6153,0.035957177,0.094013699,0.260415563,0.273964622,0.371606115,R12-0397B.bmp
3.555793762,1.887257099,15007,71391,301.4926937,0.011610917,12951,0.982848903,1.203996777,7.059434593,151.7587831,20411,135.4571065,42.95982174,1,0.596117234,124,14115,0.067353905,0.108141283,0.170432532,0.596117234,0.125308951,R12-0422A.bmp
8.84866333,4.926294327,34013,27775,188.0537911,0.00954306,16279,0.959281084,1.253362765,7.149053022,152.1205848,19352,150.963518,49.42829428,1,0.285108654,139,5543,0.043839739,0.167102927,0.198647081,0.285108654,0.349141338,R12-0422B.bmp
7.622699738,4.449352741,31631,41347,229.4441881,0.000954399,15982,0.972496045,1.211509615,7.433865704,154.9485046,23818,163.0188513,56.21830557,1,0.366622923,179,8049,0.048667345,0.141712036,0.211193673,0.366622923,0.280471369,R12-0425.bmp
4.061676979,2.153433084,18525,74737,308.4770718,0.044399807,17101,0.980786878,1.219725658,6.258483363,109.8752705,23629,119.9703331,42.07274111,1,0.557772106,133,14708,0.043256371,0.127627023,0.176346349,0.557772106,0.138254523,R12-0461.bmp
7.076908588,3.897433758,27268,34254,208.8385677,0.05671365,15940,0.936270191,1.355345927,6.947766198,100.2991844,16787,112.208316,41.45243436,1,0.363441522,128,6801,0.036288317,0.169126463,0.178113296,0.363441522,0.28931872,R12-0463A.bmp
10.93629456,6.82156086,43352,8019,101.0450786,0.023224159,16130,0.931777483,1.319620492,6.84854508,99.02796032,24581,100.5559172,34.89027498,1,0.067012635,97,6936,0.033404824,0.13479409,0.205416834,0.067012635,0.362281054,R12-0463B.bmp
6.599177361,3.706300497,27522,43664,235.7853504,0.025360754,16517,0.96196855,1.237755689,6.818480869,115.2140219,23228,117.9701223,43.48350284,1,0.393614048,79,8557,0.049540007,0.148894358,0.209391423,0.393614048,0.24810017,R12-0469.bmp
8.643338203,4.806527138,33335,6256,89.24901451,0.046487364,21151,0.940420613,1.536373963,6.99515501,107.6638457,17523,118.0088455,43.7596388,1,0.06502375,155,4655,0.031165197,0.219839727,0.182130941,0.06502375,0.346478053,R12-0471.bmp
6.278867722,3.535631657,24178,1421,42.53555446,0.049953294,8762,0.829263676,1.863063435,7.224219753,146.8095184,25404,141.3032593,36.68349785,1,0.014757197,159,7565,0.038795313,0.09099406,0.26382254,0.014757197,0.251090433,R12-0486A.bmp
3.095656633,1.608697295,12675,70135,298.8288063,0.039591184,13656,0.986348862,1.183265985,7.524130474,148.5345636,20357,157.8405462,51.07970765,1,0.60035267,117,13565,0.080983752,0.11689479,0.17425507,0.60035267,0.108497471,R12-0486B.bmp
5.277224064,2.853658915,21600,52834,259.36526,0.041206021,8886,0.979389397,1.166929414,7.396985173,136.7741391,22235,138.3188217,54.57495382,1,0.500492592,81,10559,0.047628235,0.084176424,0.210630518,0.500492592,0.20461521,R12-0502.bmp
7.287830353,4.022984982,28477,33081,205.2316676,0.029585976,15431,0.973319036,1.270104363,7.403525377,139.0757566,20051,150.6239589,56.65457962,1,0.34090066,182,6579,0.039647405,0.1590169,0.206626134,0.34090066,0.293456307,R12-0508A.bmp
3.184955359,1.727416873,13235,84965,328.9084947,0.043237356,5133,0.969405099,1.508231843,7.252561343,128.991428,12701,140.802329,42.00266712,2,0.686946679,99,16938,0.074563245,0.041500586,0.102688281,0.686946679,0.1070057,R12-0508B.bmp
6.892101765,3.850800037,29204,45223,239.9577295,0.005236985,11652,0.958460146,1.26011308,6.775036668,95.0758668,26131,112.8641843,34.85704663,1,0.403021121,144,8714,0.02885797,0.103841012,0.232875858,0.403021121,0.260262009,R13-0019.bmp
6.896765232,3.786316633,29276,50134,252.6511257,0.024230543,10375,0.98509305,1.144543072,7.141939663,133.8240964,22453,148.3454772,48.42522494,1,0.446675814,233,10011,0.034575149,0.092437499,0.200048112,0.446675814,0.260838575,R13-0077A.bmp
8.956605911,5.049597263,36883,29439,193.6050076,0.031973922,13324,0.969441211,1.254219611,7.300689015,121.7693636,30148,115.9572111,39.48930859,1,0.268129406,79,5687,0.070263973,0.121354537,0.274586954,0.268129406,0.335929104,R13-0077B.bmp
6.983926773,3.896826982,28055,39817,225.1590082,0.071696626,11853,0.93169313,1.425570933,7.474546313,140.8856829,23411,130.7440092,50.24438284,1,0.386063062,94,7929,0.039162824,0.114925923,0.226991545,0.386063062,0.272019469,R13-0079A.bmp
5.405941963,3.013741493,22079,49228,250.3578166,0.015387489,13360,0.972980846,1.207324931,6.988424805,129.3230539,23689,140.1745958,50.72529786,1,0.454317251,131,9637,0.04675406,0.123297279,0.21862195,0.454317251,0.20376352,R13-0079B.bmp
7.999875546,4.440279484,31363,28779,191.422467,0.000170857,17943,0.9483114,1.306217943,7.32304667,155.111687,3455,153.472467,52.89663068,2,0.29260035,100,6135,0.061465644,0.182429135,0.035127496,0.29260035,0.31887226,R13-0081A.bmp
4.303311825,2.257713318,18596,58729,273.4521626,0.021203544,19958,0.936731437,1.30149986,7.417576367,156.1362361,20674,153.3068589,52.05820542,1,0.497884822,114,11727,0.071185262,0.16919725,0.175267258,0.497884822,0.157650669,R13-0081B.bmp
5.484119892,2.986255169,22384,110,11.83454055,0.02860419,10651,0.981206817,1.220242945,7.379390021,120.7990799,21519,110.0811376,51.90635092,1,0.001046991,105,9777,0.054374867,0.101377269,0.204819965,0.001046991,0.213053121,R13-0090.bmp
4.609155655,2.488182068,20298,58366,272.605758,0.056669011,16003,0.972235723,1.20307637,7.069940315,118.040055,28832,129.661071,46.7247338,1,0.472603017,196,11547,0.041097447,0.129579997,0.23345938,0.472603017,0.164357606,R13-0097.bmp
10.28640366,5.735994339,38143,23548,173.1538183,0.00102209,15433,0.866584311,1.9920336,7.413163501,117.5351519,15523,124.4851511,53.69013295,1,0.25416905,135,4638,0.045063935,0.166578518,0.167549948,0.25416905,0.411702484,R13-0100A.bmp
12.17299652,6.938314915,41424,14460,135.6873016,0.060092522,16316,0.93786285,1.337499779,7.411670156,116.1770042,15348,122.323104,50.48026882,1,0.162488342,82,3168,0.046418238,0.183344383,0.172466879,0.162488342,0.465485274,R13-0100B.bmp
4.818610668,2.567124844,20770,57379,270.2909762,0.003407602,14778,0.988230574,1.132802534,6.67761741,95.29523616,23226,108.288642,43.22549207,1,0.493994989,177,11201,0.051438989,0.127228741,0.199960397,0.493994989,0.178815872,R13-0127.bmp
5.347504616,2.913583517,20221,32209,202.5086973,0.0710187,16490,0.951035238,1.26413243,7.02000659,113.7396604,22787,127.4603063,42.08725389,1,0.351216374,103,6199,0.032607249,0.179811792,0.248476125,0.351216374,0.220495709,R13-0140A.bmp
8.291687012,4.602371693,33213,41269,229.2276658,0.00577329,12563,0.986339012,1.148697079,6.656745605,91.80275412,15654,112.3396576,33.53743986,1,0.401844224,159,8210,0.029130737,0.122328358,0.152426022,0.401844224,0.323401396,R13-0140B.bmp
8.894434929,5.022900105,33459,24652,177.1663096,0.002119771,12109,0.956854998,1.259538149,7.085167697,100.6559584,22801,103.8277707,36.75710551,1,0.264222937,62,4930,0.038865552,0.129785638,0.244383708,0.264222937,0.358617363,R13-0152A.bmp
7.731534004,4.347561359,31050,31097,198.9822357,0.020256849,17266,0.951137553,1.36176018,7.131339951,112.1090003,22954,125.5911824,44.13519929,1,0.303779538,154,6204,0.032386228,0.168667637,0.224232419,0.303779538,0.303320406,R13-0152B.bmp
5.255407333,2.996986628,21886,57669,270.9731561,0.085227362,16538,0.947790704,1.292902592,7.138660879,109.8846898,26842,91.97470382,30.2322418,1,0.469101558,128,11177,0.049512899,0.134526376,0.218343027,0.469101558,0.17802904,R13-0154.bmp
8.313427925,4.671041489,34310,35862,213.6841514,0.024006208,16332,0.949590092,1.264994349,7.028377428,123.3341905,22528,134.8961737,41.98715061,1,0.326996198,109,7214,0.038994028,0.148918128,0.205414376,0.326996198,0.312844781,R13-0162.bmp
6.373827457,3.487124443,24795,36866,216.654677,0.058311508,11882,0.954224221,1.354328213,6.620405135,112.6977782,21074,120.9001613,43.09741638,1,0.389633998,115,7097,0.038937545,0.12557997,0.222729531,0.389633998,0.262056501,R13-0163.bmp
11.46771908,6.917951107,39948,32480,203.3588464,0.054814532,9404,0.919257087,1.386748946,6.934944756,129.581242,19791,135.9293113,40.46812509,1,0.319612686,132,6387,0.033881182,0.092538107,0.19474922,0.319612686,0.393099987,R13-0167B.bmp
9.558330536,5.456512928,35815,27391,186.7493089,0.034167427,11230,0.898112604,1.527035986,7.087763899,113.3303651,24301,108.9544875,42.56382474,1,0.277413735,136,5391,0.038422491,0.113736492,0.246118476,0.277413735,0.362731296,R13-0204A.bmp
10.94427776,6.264818668,40433,25429,179.9366788,0.008956625,9956,0.958136849,1.232725746,7.395990819,108.0754319,18104,111.3342908,41.16138554,1,0.270745938,90,4996,0.041375543,0.106002853,0.192755691,0.270745938,0.430495518,R13-0204B.bmp
13.37030506,7.798578262,38664,1828,48.24398292,0.08700834,13278,0.82728972,2.014314649,7.447626296,165.4360596,19177,159.5071179,48.43016199,1,0.020176155,77,3897,0.032134144,0.146553056,0.211661994,0.020176155,0.426745546,R13-0230A.bmp
12.31059837,7.447629929,39137,17950,151.1775441,0.012117016,8749,0.926899036,1.386815181,7.514105436,157.688993,23075,165.423922,49.76515996,1,0.19787682,75,3943,0.036053406,0.096447036,0.254373684,0.19787682,0.431437611,R13-0230B.bmp
11.04530144,8.117484093,41785,43492,235.3204927,0.005682899,14675,0.954099213,1.251981832,6.996809993,104.8474276,18556,117.039017,46.28939293,1,0.366996321,150,8570,0.030849215,0.123831303,0.156580146,0.366996321,0.35259223,R13-0235A.bmp
8.783328056,4.881937027,34572,31301,199.6338423,0.026482759,13985,0.932893069,1.336041635,7.296020936,102.0258849,20088,112.5780068,45.04657296,1,0.313179117,93,6085,0.035445771,0.13992556,0.200988534,0.313179117,0.34590679,R13-0235B.bmp
7.005817413,4.028934002,26845,39210,223.4361711,0.074927523,10416,0.947943211,1.350355967,7.159369534,122.3392857,20708,123.863869,52.11340606,1,0.403482234,118,7840,0.044898043,0.107183651,0.213091306,0.403482234,0.27624281,R13-0247A.bmp
7.724361897,4.323135376,27912,22785,170.3254621,0.05163943,17731,0.936117417,1.456996709,7.070917027,116.5900964,17087,113.7633288,52.13137068,1,0.266444483,121,4506,0.037278835,0.207343741,0.199812898,0.266444483,0.326398877,R13-0247B.bmp
7.62287569,4.217267036,29728,25684,180.8366237,0.023909633,15432,0.956133829,1.29182968,7.33402892,120.155845,26289,106.5621363,30.63092546,1,0.264420949,72,5082,0.039180027,0.158874945,0.270649522,0.264420949,0.306054585,R13-0261.bmp
3.535725832,1.846457005,13663,56098,267.2567903,0.050230797,13471,0.959541278,1.244345114,6.967870736,97.86437532,16848,109.4776828,41.56230778,1,0.560531575,106,11105,0.065050834,0.134602318,0.168345324,0.560531575,0.136520783,R13-0263A.bmp
4.409548759,2.368695259,17856,59686,275.6711364,0.043597899,11306,0.982446993,1.182776617,6.875444161,97.77127189,17286,111.7187898,42.82642712,1,0.562364558,98,11852,0.050061887,0.106525713,0.16286958,0.562364558,0.168240149,R13-0263B.bmp
4.175251007,2.260581017,17815,65716,289.2614906,0.037135261,14334,0.963824637,1.277350005,7.135804753,117.2473141,3216,109.0571389,43.45517696,2,0.550182512,73,12822,0.065838609,0.120006028,0.026924751,0.550182512,0.149149392,R13-0269.bmp
3.795643091,1.965175271,15638,65932,289.7364831,0.007140833,8508,0.9883829,1.109618143,6.528056411,118.9753173,15636,130.4966897,42.79414428,3,0.600118327,131,12846,0.053128787,0.077440495,0.14232012,0.600118327,0.142338324,R13-0298.bmp
5.206056118,2.879751205,21415,57026,269.4582682,0.025856895,16131,0.953368794,1.251562997,6.83147161,121.0051454,14515,140.1900792,39.23150907,1,0.522757065,147,11134,0.038879031,0.147872799,0.133058935,0.522757065,0.196311201,R13-0344.bmp
4.84616518,2.595380783,19586,51362,255.7266695,0.009981842,16905,0.829448997,2.013746123,6.950321833,115.3016267,10950,101.3321375,43.19035764,5,0.49509837,123,10044,0.049631494,0.162953895,0.105551325,0.49509837,0.1887971,R13-0351.bmp
6.866839409,3.792069912,25098,26956,185.2604792,0.067228522,15395,0.964236503,1.261081206,7.353803398,130.2342319,17391,143.1488126,44.78238315,1,0.317727487,130,5360,0.023959628,0.181459217,0.204985856,0.317727487,0.29582744,R13-0360.bmp
5.748205662,3.124444723,23092,47711,246.4701441,0.029834446,10683,0.969331277,1.303223791,7.217329624,162.2735187,2021,152.6331396,37.74675986,2,0.469120872,126,9458,0.044703412,0.105041149,0.019871587,0.469120872,0.227053283,R13-0383A.bmp
11.36035728,6.622028828,42109,27084,185.6998111,0.018271108,15027,0.91812794,1.509926765,6.934226658,164.5786917,18058,170.9284528,55.62554961,1,0.264807681,109,5303,0.038429986,0.146923092,0.176558009,0.264807681,0.411711218,R13-0383B.bmp
3.134751558,1.609012604,12151,57077,269.5787334,0.026450962,21558,0.916464737,1.359094571,6.824032651,169.739076,3788,136.3965093,39.04567881,4,0.551905858,108,11267,0.063092891,0.208455008,0.036628053,0.551905858,0.117494053,R13-0393.bmp
4.569262981,2.45507431,18682,52959,259.671895,0.006750418,12361,0.969794445,1.209500391,6.576400169,114.9541299,21650,134.4204619,34.75229903,1,0.50125885,114,10547,0.027951719,0.116997312,0.204918033,0.50125885,0.176825805,R13-0394A.bmp
6.540960789,3.603451014,27262,45695,241.2067184,0.036510052,15878,0.934714782,1.323744013,7.12370542,140.5876055,20588,130.3069264,35.74915272,1,0.417599591,76,8911,0.030565192,0.145106605,0.188150572,0.417599591,0.249143233,R13-0394B.bmp
9.506948471,5.679899216,33822,19949,159.3733217,0.004567953,18740,0.940385387,1.516559849,6.632228332,134.8531483,18663,138.5807212,41.20837941,1,0.212927878,84,4330,0.031256498,0.200023482,0.199201614,0.212927878,0.361002893,R13-0410A.bmp
7.048884869,3.862952232,26960,32860,204.5449863,0.030129175,6961,0.932734825,1.344777033,6.756993861,145.2268352,26059,154.7851414,33.60577587,1,0.353942266,146,6458,0.021289027,0.074978458,0.280687204,0.353942266,0.290392072,R13-0410B.bmp
7.02754879,3.843651295,28331,37878,219.6082136,0.006310729,12367,0.879149783,1.53068117,7.077319879,177.5855907,23471,183.6573218,44.2243106,1,0.371181906,148,7415,0.037489899,0.121189256,0.230001862,0.371181906,0.277626976,R13-0424A.bmp
12.47565937,7.405798435,37430,4754,77.80090485,0.002028966,14711,0.867854404,1.710695911,7.134406612,176.8064034,17873,180.584457,48.56046508,1,0.057895121,78,2377,0.032502107,0.179153372,0.217660813,0.057895121,0.4558297,R13-0424B.bmp
7.262046337,4.240564823,27136,31306,199.6497863,0.08412234,17199,0.907886402,1.505374462,7.087004757,192.6682947,16817,201.4147589,40.85470571,1,0.338132527,138,6273,0.037332764,0.185764433,0.181638494,0.338132527,0.293092834,R13-0449.bmp
9.496819496,5.598912239,32704,18981,155.4585469,0.015871408,12653,0.939974742,1.283614357,7.461241368,151.3240338,22394,153.4353845,46.91631981,1,0.218846562,75,3766,0.038508145,0.145886178,0.258197666,0.218846562,0.377069594,R13-0474.bmp
3.613924026,1.869314313,14560,65642,289.0985821,0.029121055,8072,0.977594768,1.192972603,6.662552778,99.93000496,16738,114.3331939,41.18179431,1,0.625090466,156,12910,0.06223071,0.076867406,0.159391308,0.625090466,0.138650821,R13-0517A.bmp
6.353553772,3.536292315,24922,43717,235.9284069,0.066007663,12357,0.944435952,1.316217518,7.202348224,108.9756413,17966,100.3989202,41.07399449,1,0.441755421,68,8701,0.036012338,0.12486611,0.181544431,0.441755421,0.251834037,R13-0517B.bmp
4.365203857,2.333416224,16978,49279,250.4874678,0.004353407,14743,0.989861689,1.125695705,6.76839711,95.09855525,17109,104.9283418,41.30345154,1,0.502288271,132,9510,0.05138166,0.150271637,0.174387671,0.502288271,0.173052421,R13-0564.bmp
7.918243408,4.420591831,29756,24664,177.2094245,0.055614191,15583,0.920872237,1.370853501,7.093674189,114.7409998,20899,129.6229006,47.0324072,1,0.269481229,88,4890,0.026959385,0.170261352,0.228344478,0.269481229,0.325116909,R14-0013.bmp
11.03392982,6.226202965,43401,5589,84.35719184,0.029071316,15745,0.958599696,1.322476605,6.925907767,100.9150206,26059,111.616217,36.31679793,1,0.053924454,59,3626,0.026719322,0.151912779,0.251425539,0.053924454,0.418746683,R14-0023A.bmp
9.843153954,5.556744099,38290,357,21.32009656,0.048365791,15397,0.929546003,1.373378012,7.082590652,100.1994544,21623,94.67872173,29.43960485,1,0.003578086,116,4693,0.030495103,0.15431876,0.216719787,0.003578086,0.383767314,R14-0023B.bmp
5.354344368,2.91065979,22233,49258,250.4340901,0.016880742,20721,0.935020983,1.359537645,6.511467663,188.2185223,16221,196.8191234,41.18168174,1,0.454271301,197,9713,0.028631841,0.191094962,0.149594681,0.454271301,0.205039056,R14-0032A.bmp
6.483516693,3.542412996,28197,53791,261.7037034,0.004579359,13776,0.978478585,1.170956497,6.908188556,178.2861498,19831,198.4450224,35.74039361,2,0.460862935,130,10471,0.023889733,0.118028068,0.169905242,0.460862935,0.241582275,R14-0032B.bmp
11.37060642,6.645969391,43292,33257,205.7768878,0.001963695,14535,0.964243068,1.20749643,7.115044701,175.5164775,16774,187.8826756,43.2348402,1,0.302853969,127,6996,0.029709331,0.132362583,0.152751976,0.302853969,0.394237424,R14-0033.bmp
5.058382034,2.708896637,22247,65865,289.5892308,0.014506291,14169,0.968423211,1.214614632,6.384971566,161.0318301,18204,168.7433531,43.69123887,1,0.54666556,93,12722,0.052597147,0.117599701,0.151089347,0.54666556,0.184645392,R14-0050A.bmp
6.076382637,3.300726891,25531,47711,246.4701441,0.040605916,15734,0.94526885,1.254902154,6.361545967,168.4731791,21084,168.2659363,44.30998084,1,0.433499909,108,9166,0.046850155,0.142958386,0.191568236,0.433499909,0.231973469,R14-0050B.bmp
7.658951759,4.54369545,29893,37815,219.4255076,0.035027401,25058,0.901788606,1.527135772,6.811770715,164.8694628,17234,174.6907857,33.67116614,1,0.343772727,205,7356,0.018049731,0.2278,0.156672727,0.343772727,0.271754545,R14-0051.bmp
4.640286922,2.557335854,19182,61666,280.2063343,0.024679566,8273,0.955201478,1.278797241,6.813692589,165.3926024,22574,175.4626119,38.15492911,1,0.551593975,121,12174,0.02428429,0.074000859,0.201921357,0.551593975,0.171580379,R14-0055A.bmp
7.882005692,4.371986866,29939,24256,175.7375839,0.032353551,12244,0.972286191,1.219456902,6.880641509,154.9017478,26143,164.0844203,35.95573143,1,0.261859009,54,4670,0.032191492,0.132181799,0.282230379,0.261859009,0.323210623,R14-0055B.bmp
10.76056004,6.074697495,44807,32821,204.4235679,0.011557502,18405,0.968837185,1.257845451,7.116648765,142.3930454,21945,157.2843928,41.80104234,1,0.278195935,136,6329,0.031548844,0.156003662,0.186009256,0.278195935,0.379791148,R14-0068.bmp
7.74379921,4.51347208,36018,65534,288.860659,0.027266674,14860,0.975705844,1.196883187,6.70934464,146.9382907,23341,139.6368622,40.37944361,1,0.468927322,117,12872,0.046978981,0.106330454,0.167016093,0.468927322,0.257726131,R14-0069A.bmp
8.395782471,4.763233185,37800,49316,250.5814865,0.058643928,20518,0.983227909,1.179503131,7.03199501,139.1868116,21680,133.570203,42.20887109,1,0.381366287,88,9468,0.048131684,0.158668048,0.167653928,0.381366287,0.292311737,R14-0069B.bmp
9.40796566,5.277184486,39579,39456,224.1359843,0.024083942,14308,0.956033676,1.247948529,6.976924827,126.2541935,20429,140.7000343,42.92506896,1,0.346798861,120,7698,0.032746048,0.125760293,0.179560876,0.346798861,0.34787997,R14-0070.bmp
3.553329706,1.846703887,14908,58981,274.0382119,0.00178204,14541,0.967207663,1.241918775,6.599329762,164.0539165,27553,155.0562915,32.38560838,1,0.507101711,93,11802,0.04140457,0.125019345,0.236892787,0.507101711,0.128174706,R14-0081A.bmp
4.180929661,2.328570604,18052,78984,317.1207218,0.012226553,8645,0.956622773,1.601074467,7.183871609,140.7770966,18972,162.9355893,39.40722704,1,0.63361571,107,15706,0.041070947,0.069350854,0.15219484,0.63361571,0.14481453,R14-0081B.bmp
9.659422874,5.573892593,35132,30794,198.0104506,0.035743408,12405,0.845084815,1.763399412,7.115237906,161.2145103,20427,155.859206,41.91582589,1,0.311812714,107,6045,0.035676946,0.125610077,0.20683894,0.311812714,0.355738269,R14-0085.bmp
3.669856071,1.931316614,15157,72316,303.4396001,0.062233968,13071,0.964222485,1.292264292,7.007833303,125.2999005,2407,129.9199615,45.72870843,4,0.639890986,158,14133,0.065326589,0.11565926,0.021298435,0.639890986,0.134117314,R14-0090.bmp
3.047426462,1.603577495,12607,79247,317.6482555,0.042476543,17103,0.990215377,1.132372622,5.902026258,117.909665,19475,127.3517843,32.35571938,1,0.617034695,127,15656,0.050082583,0.133167746,0.151636664,0.617034695,0.098160894,R14-0110.bmp
8.272563934,4.583730698,33421,38877,222.4853563,0.001341114,10410,0.973443052,1.188933171,6.739846262,110.5819404,21238,120.9378943,45.89447678,1,0.374011506,122,7743,0.035090761,0.100148154,0.204317626,0.374011506,0.321522714,R14-0111.bmp
12.27112389,7.405041695,38229,2524,56.68912251,0.083212852,22195,0.893123013,1.65354076,7.138144177,101.4493354,18465,107.6341978,39.81626316,2,0.028136984,57,2143,0.031248612,0.247424864,0.205843664,0.028136984,0.426168287,R14-0114.bmp
5.432694435,2.942582846,23284,55713,266.3381211,0.052743547,14281,0.918510419,1.434864014,6.998591751,127.7984035,21579,131.196441,45.03513737,1,0.485064036,83,11047,0.042064922,0.124337219,0.187877099,0.485064036,0.202721645,R14-0116.bmp
4.27788496,2.324117899,17557,60976,278.6342665,0.013688377,13938,0.985505197,1.166398988,6.936387585,102.1642273,18140,121.2811466,47.64577709,1,0.551265245,120,11600,0.051959728,0.126009167,0.163998156,0.551265245,0.158727432,R14-0124A.bmp
5.937326908,3.365270615,25173,58577,273.0980645,0.009854835,7203,0.972458485,1.244325161,6.828968419,101.9479384,24827,103.17485,39.10689525,1,0.505933667,121,11713,0.036512353,0.062212817,0.214432544,0.505933667,0.217420971,R14-0124B.bmp
4.038933754,2.159061193,18749,89517,337.6041829,0.014395194,10645,0.984190089,1.188786899,6.817862773,137.4907468,20307,140.8256032,32.74568335,2,0.642984895,94,17725,0.037054507,0.076461166,0.145861616,0.642984895,0.134670775,R14-0137A.bmp
10.30994606,5.844074726,43463,28801,191.4956191,0.015383633,16543,0.941655282,1.365971967,6.837754641,130.9789035,27603,142.2823606,35.87830252,1,0.247410016,135,5708,0.028704808,0.142109784,0.237118804,0.247410016,0.373361395,R14-0137B.bmp
5.302493572,2.848912954,24371,67887,294.0007023,0.030165978,12805,0.952752976,1.270635787,6.790111606,122.4200703,25328,138.9183117,35.37715302,1,0.519872266,165,13210,0.024195816,0.098059487,0.193959444,0.519872266,0.186630828,R14-0143.bmp
9.978886604,5.847506046,40585,40618,227.4124971,0.019977629,14692,0.964105256,1.272277022,6.794412393,122.8815682,19299,130.1689207,37.76221849,1,0.35260517,149,7805,0.028360496,0.127541365,0.167534767,0.35260517,0.352318697,R14-0163.bmp
3.527947664,1.847556353,15725,84994,328.964621,0.032414808,11789,0.978096739,1.307262886,6.719348117,123.2013742,5962,134.8442623,37.70825067,2,0.646145659,100,16612,0.058855977,0.089622928,0.045324616,0.646145659,0.119545385,R14-0165A.bmp
10.61896992,6.245762348,41482,33466,206.4224663,0.039996156,13090,0.928302957,1.487267617,7.19897336,125.3712758,23158,133.3725279,36.93625173,1,0.300964063,99,6514,0.03644579,0.117720062,0.208262887,0.300964063,0.373052988,R14-0165B.bmp
10.87110233,6.398002625,37919,29591,194.1041766,0.019755102,11804,0.961472672,1.304511513,6.734514783,132.4577262,17808,142.9956199,33.56012498,1,0.301813472,160,5873,0.034453739,0.120394925,0.181632736,0.301813472,0.386754926,R14-0172A.bmp
8.879097939,5.171518803,31386,25791,181.2129165,0.057953713,9476,0.959109312,1.290371717,6.815629743,139.8392782,21788,133.4280797,26.68919313,1,0.291618141,91,5088,0.036422571,0.107144876,0.246356328,0.291618141,0.354880655,R14-0172B.bmp
6.280591011,3.475124598,25894,46367,242.9738627,0.016346226,17980,0.899629741,1.505055138,6.743578682,113.503782,17540,121.1212087,46.66823902,1,0.430196417,111,9059,0.038263897,0.166819755,0.162737403,0.430196417,0.240246426,R14-0184A.bmp
9.391387939,5.231011391,39148,25310,179.5151606,0.05939119,20336,0.897202859,1.476387443,6.8264382,105.2399685,22515,99.10357539,34.52418133,1,0.228378074,118,5459,0.03943287,0.183496503,0.203158132,0.228378074,0.353241597,R14-0184B.bmp
3.953728199,2.091583729,16557,66969,292.0061285,0.010713341,9706,0.987787503,1.178061546,6.501260047,173.6860705,15797,168.6869515,33.56472074,6,0.586418564,74,12955,0.043818281,0.084991243,0.138327496,0.586418564,0.144982487,R14-0186.bmp
9.43463707,5.942426205,39873,55886,266.7513171,0.037121897,16261,0.964243359,1.25135122,7.076874501,146.4732181,20538,131.7830363,31.98983674,1,0.421561602,79,11115,0.029992272,0.122660652,0.154923097,0.421561602,0.300771674,R14-0190.bmp
10.53081512,6.264297962,37265,30848,198.1839889,0.045330581,14422,0.903690707,1.639432988,6.772018841,130.7082929,17683,138.2964429,37.67689755,1,0.307808976,101,5941,0.038451458,0.143906284,0.176445349,0.307808976,0.37183939,R14-0191A.bmp
6.485064983,3.561385393,26441,43585,235.5719541,0.053585099,14594,0.957109129,1.463517703,7.030349537,158.2059751,20148,142.3176494,25.97302116,1,0.416014432,87,8428,0.03705475,0.139298259,0.192310629,0.416014432,0.25237668,R14-0191B.bmp
6.209663868,3.412670374,26362,44488,237.9997497,0.010044546,13723,0.975545603,1.181822344,6.488889578,126.3542957,28549,135.5083541,39.1520285,1,0.393274518,109,8769,0.036382154,0.121311504,0.252373544,0.393274518,0.233040434,R14-0199A.bmp
7.830733299,4.338058949,31867,37337,218.0342746,0.065871522,11795,0.898666667,1.497614168,6.662167088,108.4165324,23867,126.1301378,31.35538236,1,0.356044857,116,7044,0.032986603,0.112476875,0.227595217,0.356044857,0.303883051,R14-0199B.bmp
7.419523716,4.102943897,29478,28823,191.5687433,0.058862828,16984,0.945867677,1.349838002,6.800652474,135.8459138,24361,142.0217561,34.88451952,1,0.287890289,197,5602,0.021246044,0.169639825,0.243322879,0.287890289,0.29443257,R14-0204A.bmp
11.21963692,6.600951672,36024,11397,120.4620732,0.030878296,17759,0.851873171,1.839937163,7.004719848,128.7253787,20687,123.1525112,32.71003268,1,0.127194402,80,3009,0.036721758,0.198196489,0.230873966,0.127194402,0.40204011,R14-0204B.bmp
8.200345993,4.541880608,34371,37427,218.2968998,0.049091906,23713,0.941216163,1.361994537,6.443200609,177.0228145,15193,171.2562364,46.12677841,1,0.337377744,115,7455,0.033516106,0.213755803,0.136954072,0.337377744,0.309830081,R14-0257.bmp
7.838204861,4.445185184,29203,34655,210.0574122,0.024702625,9567,0.984664471,1.175261488,7.268357163,125.3976168,17424,148.1655762,41.67406499,1,0.381457143,167,6874,0.038210813,0.105306608,0.191790774,0.381457143,0.321445475,R14-0264A.bmp
