Image,Fetal_Head_Area,Fetal_Head_Intensity,Head_Roundness
train_images_1522.png,38637,41.21761524,0.8629353
train_images_1523.png,35969,63.58806194,0.878446743
train_images_1524.png,26191,39.44710015,0.871793395
train_images_1525.png,32067,53.32516294,0.856698063
train_images_1526.png,31655,40.07900806,0.864057349
train_images_1527.png,33546,11.79961843,0.862776937
train_images_1528.png,38124,43.48814395,0.876729049
train_images_1529.png,25542,35.41006969,0.867345681
train_images_153.png,29424,22.11823681,0.862555793
train_images_1530.png,33660,33.72424242,0.871648397
train_images_1531.png,33758,60.5024883,0.875380673
train_images_1532.png,39353,22.84016466,0.879062826
train_images_1533.png,28260,40.8641189,0.865397237
train_images_1534.png,39105,23.57634574,0.854974064
train_images_1535.png,31874,63.6031248,0.886757947
train_images_1536.png,33334,40.88573229,0.857274442
train_images_1537.png,28733,39.8471792,0.868386216
train_images_1538.png,17291,58.58394541,0.865430526
train_images_1539.png,22156,27.8337245,0.852720267
train_images_154.png,27459,37.74314432,0.87736861
train_images_1540.png,32767,34.28888821,0.865349768
train_images_1541.png,25940,29.5617579,0.864692176
train_images_1542.png,30549,35.77511539,0.868520467
train_images_1543.png,33449,46.79398487,0.854716078
train_images_1544.png,64195,34.37529403,0.858675374
train_images_1545.png,33335,38.92698365,0.880488786
train_images_1546.png,59267,32.1881148,0.874409756
train_images_1547.png,36206,36.60534166,0.873851796
train_images_1548.png,37298,26.64247413,0.893935949
train_images_1549.png,23731,10.56023766,0.870683519
train_images_155.png,21555,44.70266759,0.859867285
train_images_1550.png,29955,41.70766149,0.870030986
train_images_1551.png,54614,10.81865456,0.876754917
train_images_1552.png,49629,30.30091277,0.868644644
train_images_1553.png,23473,10.02607251,0.878174591
train_images_1554.png,20336,33.93774587,0.850644658
train_images_1555.png,21708,32.23728579,0.845111939
train_images_1556.png,36237,18.48767834,0.847631758
train_images_1557.png,18867,54.82413738,0.833516588
train_images_1558.png,34566,13.99080021,0.857490478
train_images_1559.png,29616,45.41187196,0.861337834
train_images_156.png,30684,49.18094121,0.842011815
train_images_1560.png,41821,51.06833887,0.875509457
train_images_1561.png,31529,57.34806052,0.870301551
train_images_1562.png,20873,54.3475303,0.856183327
train_images_1563.png,59212,74.90118557,0.832876227
train_images_1564.png,27581,40.49951053,0.876644323
train_images_1565.png,37140,26.83161012,0.882588932
train_images_1566.png,21617,35.90294675,0.862010444
train_images_1567.png,59729,31.77716017,0.876769741
train_images_1568.png,41821,51.42909065,0.875509457
train_images_1569.png,32020,33.85712055,0.863203834
train_images_157.png,59080,41.35553487,0.873871697
train_images_1570.png,30446,38.83061814,0.858493092
train_images_1571.png,49231,48.29260019,0.847350294
train_images_1572.png,24321,42.06919946,0.824482494
train_images_1573.png,37268,61.89763336,0.883932426
train_images_1574.png,21079,60.82845486,0.84281372
train_images_1575.png,28817,36.52569664,0.873203131
train_images_1576.png,18572,21.81170579,0.883080596
train_images_1577.png,30988,46.30101975,0.867422511
train_images_1578.png,31790,32.23265178,0.876964264
train_images_1579.png,21722,37.3675076,0.840724328
train_images_158.png,30502,36.19657727,0.860087482
train_images_1580.png,28977,45.97432446,0.875833108
train_images_1581.png,22671,41.42980019,0.864808369
train_images_1582.png,34136,31.70251348,0.860461384
train_images_1583.png,33128,33.99963777,0.877991791
train_images_1584.png,30999,34.95238556,0.866500013
train_images_1585.png,69138,33.04235008,0.87103415
train_images_1586.png,22706,43.07161103,0.86257514
train_images_1587.png,33214,35.3693021,0.874251191
train_images_1588.png,21708,36.48664087,0.845111939
train_images_1589.png,54428,21.64024032,0.848152148
train_images_159.png,35003,34.51487015,0.864947163
train_images_1590.png,16000,50.9094375,0.858655278
train_images_1591.png,21224,60.40482473,0.854486818
train_images_1592.png,39787,27.68816448,0.87548223
train_images_1593.png,30008,69.90152626,0.87284935
train_images_1594.png,30490,34.10980649,0.8631108
train_images_1595.png,42308,39.31755224,0.854625114
train_images_1596.png,28037,35.55580126,0.8578674
train_images_1597.png,33478,88.71653026,0.859264233
train_images_1598.png,21612,37.78891357,0.84559328
train_images_1599.png,38684,18.17363768,0.861267463
train_images_16.png,28497,42.14124294,0.874025425
train_images_160.png,32293,63.47078314,0.868800442
train_images_1600.png,30523,35.30596599,0.861603668
train_images_1601.png,30552,39.64306756,0.879887594
train_images_1602.png,30495,35.39222823,0.862957565
train_images_1603.png,31218,43.39470818,0.882031073
train_images_1604.png,28165,16.90069235,0.865669426
train_images_1605.png,22664,40.3504677,0.865971707
train_images_1606.png,32918,41.94595662,0.849930789
train_images_1607.png,20260,23.05409674,0.860093934
train_images_1608.png,31643,39.11601302,0.867359095
train_images_1609.png,43988,13.42707102,0.882967283
train_images_161.png,23473,13.18753461,0.878174591
train_images_1610.png,34885,24.4009173,0.848381885
train_images_1611.png,33669,57.00053462,0.845443534
train_images_1612.png,37268,61.72308683,0.883932426
train_images_1613.png,31434,39.02824967,0.867052236
train_images_1614.png,64184,36.38383398,0.865076962
train_images_1615.png,56263,39.48534561,0.835112315
train_images_1616.png,28417,20.53911391,0.873490903
train_images_1617.png,21733,34.70859983,0.849656411
train_images_1618.png,36626,29.87036531,0.877694431
train_images_1619.png,30880,30.34702073,0.868053341
train_images_162.png,19776,49.12894417,0.862559761
train_images_1620.png,20906,36.47364393,0.854587185
train_images_1621.png,32547,42.48539036,0.864824503
train_images_1622.png,21417,35.45459215,0.83928223
train_images_1623.png,28242,35.51862474,0.845896659
train_images_1624.png,32630,25.36359179,0.850523748
train_images_1625.png,18758,45.9607101,0.861802731
train_images_1626.png,39787,27.68703345,0.87548223
train_images_1627.png,48133,30.2551472,0.867099621
train_images_1628.png,25093,48.58506356,0.862026668
train_images_1629.png,58710,27.31427355,0.861894298
train_images_163.png,21435,27.98875671,0.844961313
train_images_1630.png,22229,34.34117594,0.854839817
train_images_1631.png,36650,31.0658663,0.878274481
train_images_1632.png,27459,36.23606104,0.87736861
train_images_1633.png,16694,58.83628849,0.817578643
train_images_1634.png,32736,30.41779692,0.86572012
train_images_1635.png,69278,37.334695,0.87280911
train_images_1636.png,22382,31.78089536,0.852248979
train_images_1637.png,31659,37.45096181,0.864167567
train_images_1638.png,38246,40.85718768,0.873939397
train_images_1639.png,32081,59.54967114,0.851168414
train_images_164.png,32993,64.1185403,0.867183345
train_images_1640.png,29021,19.6886048,0.873313739
train_images_1641.png,29476,27.16630479,0.864095174
train_images_1642.png,33327,37.89101929,0.880275561
train_images_1643.png,33462,52.59885841,0.874200245
train_images_1644.png,33606,49.58721657,0.877070676
train_images_1645.png,28177,34.62675232,0.867975292
train_images_1646.png,39581,70.90849145,0.867089577
train_images_1647.png,37207,57.70720563,0.889425439
train_images_1648.png,36959,43.40063313,0.844251273
train_images_1649.png,34402,37.98023371,0.864888616
train_images_165.png,22219,30.12039246,0.849491368
train_images_1650.png,38539,41.67599056,0.875627089
train_images_1651.png,30003,37.21807819,0.869555677
train_images_1652.png,30495,35.17727496,0.862957565
train_images_1653.png,32824,78.24932976,0.880157167
train_images_1654.png,32894,82.36328814,0.853968583
train_images_1655.png,41523,83.93003877,0.85968889
train_images_1656.png,20652,18.01883595,0.849536359
train_images_1657.png,33270,54.13288248,0.860302799
train_images_1658.png,33701,40.33242337,0.873916319
train_images_1659.png,17860,30.11718925,0.8272126
train_images_166.png,21586,17.01329565,0.821595592
train_images_1660.png,32877,66.75636463,0.874291731
train_images_1661.png,24569,37.60853108,0.864803225
train_images_1662.png,30129,14.01151714,0.879579802
train_images_1663.png,19815,49.41438304,0.871218066
train_images_1664.png,27943,34.19707977,0.859422671
train_images_1665.png,44004,10.42152986,0.883291003
train_images_1666.png,28282,36.83611484,0.879743361
train_images_1667.png,33389,34.4502381,0.886199668
train_images_1668.png,32854,78.81740427,0.87670073
train_images_1669.png,31301,63.55199514,0.876246702
train_images_167.png,62100,33.02797101,0.863459454
train_images_1670.png,21808,29.01233492,0.851195548
train_images_1671.png,37125,23.14822896,0.864081562
train_images_1672.png,31170,45.9641001,0.876917931
train_images_1673.png,30452,34.84687377,0.864810364
train_images_1674.png,19500,31.92789744,0.82780026
train_images_1675.png,28665,20.77858015,0.851804055
train_images_1676.png,36922,27.36151888,0.877067675
train_images_1677.png,21777,14.61863434,0.835164247
train_images_1678.png,31826,64.85530698,0.883540862
train_images_1679.png,29995,31.40876813,0.869640264
train_images_168.png,44011,8.820090432,0.873442108
train_images_1680.png,32783,79.33877314,0.876006053
train_images_1681.png,58936,29.64166214,0.840303203
train_images_1682.png,69068,33.26523137,0.867257661
train_images_1683.png,29106,32.70858242,0.866309759
train_images_1684.png,31563,59.30386845,0.87741613
train_images_1685.png,32262,62.09801004,0.87462402
train_images_1686.png,39592,70.08473934,0.866239619
train_images_1687.png,33128,33.52200555,0.877991791
train_images_1688.png,33628,31.67788747,0.870812215
train_images_1689.png,21040,32.01592205,0.837325049
train_images_169.png,40477,29.86834499,0.874250235
train_images_1690.png,34900,23.89157593,0.849589091
train_images_1691.png,37117,36.90923297,0.888389356
train_images_1692.png,63189,31.99898717,0.86233839
train_images_1693.png,61186,27.11427451,0.857125006
train_images_1694.png,33612,30.05242175,0.870394114
train_images_1695.png,31877,39.11883176,0.857504979
train_images_1696.png,31377,34.54616439,0.872827007
train_images_1697.png,28737,19.91084664,0.853965156
train_images_1698.png,31659,37.44894027,0.864167567
train_images_1699.png,30567,44.29590735,0.875282749
train_images_17.png,38430,44.33018475,0.868696963
train_images_170.png,30721,39.578627,0.875329629
train_images_1700.png,29469,57.97227595,0.877857606
train_images_1701.png,44004,13.18961913,0.883291003
train_images_1702.png,20203,54.65292283,0.819177431
train_images_1703.png,62920,37.24014622,0.84793088
train_images_1704.png,57116,38.82644093,0.826859534
train_images_1705.png,43987,12.57028213,0.881880894
train_images_1706.png,31655,40.33855631,0.864057349
train_images_1707.png,40468,21.28029554,0.876208928
train_images_1708.png,17098,32.42320739,0.862614861
train_images_1709.png,33821,34.12421277,0.868728403
train_images_171.png,33128,32.56188119,0.877991791
train_images_1710.png,23126,9.967223039,0.853453517
train_images_1711.png,37613,44.10164039,0.867660847
train_images_1712.png,71740,37.05691386,0.869083212
train_images_1713.png,30630,44.58948743,0.867111585
train_images_1714.png,19335,72.55459012,0.872690151
train_images_1715.png,32293,63.53153934,0.868800442
train_images_1716.png,34120,39.86893318,0.883668615
train_images_1717.png,33270,55.98376916,0.860302799
train_images_1718.png,32265,35.09849682,0.882080338
train_images_1719.png,39459,30.49851745,0.848374869
train_images_172.png,33320,56.05009004,0.857507757
train_images_1720.png,37298,26.94168588,0.893935949
train_images_1721.png,40523,29.85146707,0.87144633
train_images_1722.png,35681,6.494212606,0.856561292
train_images_1723.png,30978,33.6732197,0.86284689
train_images_1724.png,39367,25.06680722,0.873841942
train_images_1725.png,28239,41.73518892,0.870557875
train_images_1726.png,39605,32.65840172,0.838982339
train_images_1727.png,48646,35.04836986,0.867279281
train_images_1728.png,23299,40.13601442,0.863079123
train_images_1729.png,22201,35.54285843,0.853750804
train_images_173.png,33332,56.87216489,0.857819473
train_images_1730.png,32266,62.40085539,0.874733444
train_images_1731.png,33299,54.89996697,0.856091353
train_images_1732.png,79212,42.52999546,0.87632515
train_images_1733.png,42629,86.31677966,0.856505548
train_images_1734.png,32283,28.88021559,0.878259581
train_images_1735.png,30706,40.20722334,0.857321913
train_images_1736.png,32262,32.95579939,0.869171138
train_images_1737.png,32814,62.28183093,0.879261106
train_images_1738.png,53755,20.20167426,0.866564284
train_images_1739.png,75438,44.47913518,0.881888565
train_images_174.png,32971,44.19626338,0.860676836
train_images_1740.png,30867,41.42213367,0.862775193
train_images_1741.png,17884,40.67015209,0.865969907
train_images_1742.png,37561,26.51939512,0.879696631
train_images_1743.png,20328,62.06700118,0.863014603
train_images_1744.png,30602,44.361545,0.873159769
train_images_1745.png,22739,39.92796517,0.857446255
train_images_1746.png,59154,41.81793285,0.880833417
train_images_1747.png,31120,41.73431877,0.850510446
train_images_1748.png,32888,41.7206884,0.869777136
train_images_1749.png,19082,58.5242637,0.84163518
train_images_175.png,75419,31.00525067,0.883678927
train_images_1750.png,36922,27.95092357,0.877067675
train_images_1751.png,59415,40.38852142,0.861497393
train_images_1752.png,33175,58.66158252,0.849666209
train_images_1753.png,33678,40.32294079,0.876301112
train_images_1754.png,34309,51.83150194,0.864835419
train_images_1755.png,22969,18.39261613,0.840028258
train_images_1756.png,30495,35.67407772,0.862957565
train_images_1757.png,35469,37.62905636,0.857623343
train_images_1758.png,23473,11.75989435,0.878174591
train_images_1759.png,24069,39.05089534,0.83598699
train_images_176.png,28998,40.12328436,0.879713999
train_images_1760.png,41648,26.66917979,0.877178635
train_images_1761.png,21808,29.53539985,0.851195548
train_images_1762.png,33542,41.08520661,0.872730263
train_images_1763.png,17135,57.65322439,0.85222955
train_images_1764.png,21120,26.94214015,0.87090782
train_images_1765.png,24641,36.58114525,0.881350192
train_images_1766.png,39933,24.49690732,0.873231152
train_images_1767.png,30524,36.14490237,0.864709325
train_images_1768.png,23517,7.757537101,0.859950279
train_images_1769.png,28142,26.58155071,0.866245329
train_images_177.png,28414,41.42732456,0.863736293
train_images_1770.png,20993,26.78364217,0.867101703
train_images_1771.png,31881,38.88535491,0.880108081
train_images_1772.png,34026,54.71903838,0.872242325
train_images_1773.png,29836,28.90705859,0.862186391
train_images_1774.png,59729,31.23939795,0.876769741
train_images_1775.png,20498,30.86749927,0.85008959
train_images_1776.png,26991,29.8639176,0.87149675
train_images_1777.png,50874,44.31843378,0.849238741
train_images_1778.png,27253,28.33379811,0.858950192
train_images_1779.png,22867,22.47260244,0.83863792
train_images_178.png,28957,23.77525296,0.855547611
train_images_1780.png,36128,17.4833647,0.853617314
train_images_1781.png,39411,30.51800259,0.874826829
train_images_1782.png,20677,56.37931034,0.819567668
train_images_1783.png,28469,41.11521304,0.87315824
train_images_1784.png,31379,39.5232799,0.868575489
train_images_1785.png,31394,39.93578391,0.865938517
train_images_1786.png,30650,38.05908646,0.864301222
train_images_1787.png,32918,40.95005772,0.849930789
train_images_1788.png,20620,33.49039767,0.858166206
train_images_1789.png,75424,33.17027737,0.884557408
train_images_179.png,25962,15.47172791,0.875582701
train_images_1790.png,26786,35.65168372,0.850481218
train_images_1791.png,35681,10.14217651,0.856561292
train_images_1792.png,42265,83.48434875,0.866730694
train_images_1793.png,26810,43.8150317,0.866251871
train_images_1794.png,65831,28.50249882,0.866014939
train_images_1795.png,60377,73.68700002,0.827012085
train_images_1796.png,18693,52.17177553,0.863090228
train_images_1797.png,18239,56.62185427,0.845788058
train_images_1798.png,52352,46.20259016,0.857580197
train_images_1799.png,62089,42.77680426,0.861974575
train_images_18.png,32067,53.56609599,0.856698063
train_images_180.png,39116,19.35883015,0.85254637
train_images_1800.png,21812,27.12103429,0.861442455
train_images_1801.png,32082,57.13300293,0.852375729
train_images_1802.png,29904,57.90563135,0.878674796
train_images_1803.png,30523,35.86944272,0.861603668
train_images_1804.png,30523,36.05192805,0.861603668
train_images_1805.png,35573,61.62423748,0.860687149
train_images_1806.png,22161,35.15856685,0.85219506
train_images_1807.png,27770,53.8910695,0.865600881
train_images_1808.png,39391,26.74400244,0.876027975
train_images_1809.png,31008,45.59275026,0.8679877
train_images_181.png,30968,37.15144665,0.866857323
train_images_1810.png,39347,24.03967266,0.873394264
train_images_1811.png,32028,24.45035594,0.857140344
train_images_1812.png,54614,10.36344161,0.876754917
train_images_1813.png,38100,40.57580052,0.874494647
train_images_1814.png,30495,35.4661092,0.862957565
train_images_1815.png,39791,27.50187228,0.875570978
train_images_1816.png,53540,45.08862533,0.864010345
train_images_1817.png,29154,40.50806064,0.877341109
train_images_1818.png,31147,34.53607089,0.870676324
train_images_1819.png,34834,38.01346386,0.841585747
train_images_182.png,21708,33.0764695,0.845111939
train_images_1820.png,44598,25.07697655,0.878606268
train_images_1821.png,29129,55.98626798,0.884373666
train_images_1822.png,75663,46.82667883,0.862221447
train_images_1823.png,31714,36.74960585,0.878545842
train_images_1824.png,31310,69.20383264,0.874032472
train_images_1825.png,30788,39.81232948,0.861770627
train_images_1826.png,41942,42.35420342,0.864228701
train_images_1827.png,60222,51.41051443,0.84569346
train_images_1828.png,33282,35.08611261,0.87605744
train_images_1829.png,34324,12.21358233,0.858861403
train_images_183.png,20741,18.81510053,0.854349462
train_images_1830.png,60282,32.66449355,0.853569922
train_images_1831.png,23434,39.64333874,0.864595898
train_images_1832.png,22635,74.67457477,0.872455788
train_images_1833.png,33118,71.48979407,0.875297405
train_images_1834.png,42524,25.91581225,0.862579944
train_images_1835.png,75662,40.16503661,0.878879027
train_images_1836.png,29793,66.43406169,0.869677336
train_images_1837.png,24772,38.32528661,0.854911869
train_images_1838.png,20975,31.60038141,0.843265009
train_images_1839.png,28588,40.8029243,0.873923856
train_images_184.png,37358,32.04754002,0.883764731
train_images_1840.png,31755,39.33040466,0.860161757
train_images_1841.png,39138,32.65892483,0.876991599
train_images_1842.png,28864,31.99993071,0.855574491
train_images_1843.png,32198,57.21370893,0.857258669
train_images_1844.png,59825,76.19901379,0.819182739
train_images_1845.png,61128,40.93417092,0.870937974
train_images_1846.png,23102,10.15474851,0.852558096
train_images_1847.png,28737,19.79315865,0.853965156
train_images_1848.png,33612,31.66416756,0.870394114
train_images_1849.png,35573,57.46352571,0.860687149
train_images_185.png,34133,22.62303343,0.858630976
train_images_1850.png,31491,41.50090502,0.85773922
train_images_1851.png,38544,42.59718763,0.875197749
train_images_1852.png,29370,29.21106571,0.878090181
train_images_1853.png,63944,41.04059802,0.867896516
train_images_1854.png,30329,59.53641729,0.881645871
train_images_1855.png,30798,39.88703812,0.859915331
train_images_1856.png,37658,34.64918477,0.8698329
train_images_1857.png,30524,36.04157384,0.864709325
train_images_1858.png,18040,23.63797118,0.848818665
train_images_1859.png,71169,34.47621858,0.872219025
train_images_186.png,17972,46.36651458,0.834772304
train_images_1860.png,30630,44.73398629,0.867111585
train_images_1861.png,15982,37.96414717,0.855521385
train_images_1862.png,30347,55.54786305,0.878330941
train_images_1863.png,25811,26.73747627,0.868404794
train_images_1864.png,28021,36.1815781,0.855468744
train_images_1865.png,23248,13.90515313,0.851044736
train_images_1866.png,27624,48.36707211,0.86553842
train_images_1867.png,22718,15.4249934,0.84337714
train_images_1868.png,33082,49.51487214,0.849006215
train_images_1869.png,23558,35.33381442,0.857290206
train_images_187.png,32803,38.03795385,0.858007864
train_images_1870.png,33198,77.87167902,0.875625819
train_images_1871.png,26120,52.47484686,0.882684698
train_images_1872.png,22169,35.78727051,0.852506209
train_images_1873.png,32845,80.88747146,0.873432977
train_images_1874.png,22718,45.139713,0.863036143
train_images_1875.png,20086,25.05884696,0.860142368
train_images_1876.png,32894,75.29564662,0.853968583
train_images_1877.png,37184,30.37871127,0.862678121
train_images_1878.png,28930,58.32246803,0.881527725
train_images_1879.png,16807,46.12798239,0.865864198
train_images_188.png,75662,39.69725886,0.878879027
train_images_1880.png,60209,37.89288977,0.852937222
train_images_1881.png,33014,58.91858,0.868938695
train_images_1882.png,29420,22.77688647,0.862437379
train_images_1883.png,44001,7.832299266,0.876904476
train_images_1884.png,21112,26.8347859,0.85794107
train_images_1885.png,28475,32.50219491,0.868818444
train_images_1886.png,28588,40.95610046,0.873923856
train_images_1887.png,36128,18.10639947,0.853617314
train_images_1888.png,33194,49.47749593,0.872489458
train_images_1889.png,39334,24.76018203,0.870356948
train_images_189.png,24385,19.91835145,0.867908577
train_images_1890.png,20482,29.88799922,0.849418209
train_images_1891.png,32936,77.42755647,0.874660899
train_images_1892.png,31663,39.78078514,0.864277782
train_images_1893.png,40507,28.17848767,0.871099386
train_images_1894.png,75438,45.99712347,0.881888565
train_images_1895.png,26764,41.17474966,0.869387181
train_images_1896.png,75662,40.32039861,0.878879027
train_images_1897.png,42265,83.92819117,0.866730694
train_images_1898.png,16924,56.5311983,0.85333754
train_images_1899.png,75695,41.06972719,0.881266606
train_images_19.png,30966,50.9717432,0.845658841
train_images_190.png,20674,57.97712102,0.815654209
train_images_1900.png,33335,38.62561872,0.880488786
train_images_1901.png,26540,39.48696307,0.864349621
train_images_1902.png,42361,24.75612002,0.861841694
train_images_1903.png,22722,44.9435349,0.86318981
train_images_1904.png,27459,36.53253942,0.87736861
train_images_1905.png,54614,11.21228989,0.876754917
train_images_1906.png,30582,45.5158263,0.872583674
train_images_1907.png,38562,34.90026451,0.862343609
train_images_1908.png,37151,42.73761137,0.888075306
train_images_1909.png,52352,44.24400214,0.857580197
train_images_191.png,25937,11.37436866,0.871331253
train_images_1910.png,32963,40.35172769,0.879037726
train_images_1911.png,39579,72.33032669,0.870867309
train_images_1912.png,36442,51.52584929,0.856899105
train_images_1913.png,33931,40.2221862,0.867997181
train_images_1914.png,52296,26.43047269,0.821358661
train_images_1915.png,59222,34.3290669,0.87150489
train_images_1916.png,54961,31.48478012,0.845239502
train_images_1917.png,27162,49.68183492,0.885155519
train_images_1918.png,18025,32.85181692,0.825854775
train_images_1919.png,26773,21.74941172,0.871015207
train_images_192.png,32480,59.34639778,0.878125712
train_images_1920.png,30619,28.219047,0.849133867
train_images_1921.png,28176,37.52697331,0.881023433
train_images_1922.png,18899,54.21117519,0.812288494
train_images_1923.png,21517,15.29116513,0.827147665
train_images_1924.png,36400,60.63395604,0.876254507
train_images_1925.png,28593,37.19050117,0.878953515
train_images_1926.png,32237,38.98768496,0.867279895
train_images_1927.png,32746,40.53747023,0.85532597
train_images_1928.png,40451,24.7457912,0.869885103
train_images_1929.png,31147,34.00349953,0.870676324
train_images_193.png,18390,55.58047852,0.833657621
train_images_1930.png,39353,24.7111529,0.879062826
train_images_1931.png,32085,58.07342995,0.859572026
train_images_1932.png,35573,56.40097827,0.860687149
train_images_1933.png,21252,25.25677583,0.855983481
train_images_1934.png,28613,34.91297662,0.879574269
train_images_1935.png,69140,33.70624819,0.869611691
train_images_1936.png,33211,59.67558941,0.884454911
train_images_1937.png,21736,40.39022819,0.83637345
train_images_1938.png,32917,43.57581189,0.860715344
train_images_1939.png,21295,31.83484386,0.861766554
train_images_194.png,31202,34.18104609,0.844160325
train_images_1940.png,33331,39.84833938,0.880382172
train_images_1941.png,35000,55.05685714,0.882990575
train_images_1942.png,44961,27.70736861,0.881356813
train_images_1943.png,31394,39.81276677,0.865938517
train_images_1944.png,19381,53.97884526,0.8727965
train_images_1945.png,18217,53.10045562,0.837062442
train_images_1946.png,36195,18.55275591,0.850498501
train_images_1947.png,30502,35.10418989,0.860087482
train_images_1948.png,33628,32.61475556,0.870812215
train_images_1949.png,26773,21.22937288,0.871015207
train_images_195.png,23332,11.07629007,0.861486569
train_images_1950.png,27367,31.81199985,0.852277687
train_images_1951.png,42265,77.04561694,0.866730694
train_images_1952.png,18569,39.49609564,0.840724524
train_images_1953.png,37561,28.08106813,0.879696631
train_images_1954.png,46736,29.39481342,0.851164464
train_images_1955.png,44001,9.725597146,0.876904476
train_images_1956.png,25594,51.35269985,0.880803399
train_images_1957.png,32245,30.89443325,0.88152861
train_images_1958.png,21118,25.51377971,0.865590966
train_images_1959.png,15862,53.83280797,0.86341189
train_images_196.png,32295,27.17510451,0.878588998
train_images_1960.png,28115,38.96329362,0.887065425
train_images_1961.png,33980,48.94287816,0.855312151
train_images_1962.png,23654,40.66724444,0.862920097
train_images_1963.png,34102,33.32936485,0.867157468
train_images_1964.png,32276,26.51691659,0.879300875
train_images_1965.png,34276,50.27080173,0.866309005
train_images_1966.png,35459,29.21021461,0.847281944
train_images_1967.png,32822,41.71019438,0.872222742
train_images_1968.png,22364,31.56966553,0.846637469
train_images_1969.png,30442,35.46324157,0.868550999
train_images_197.png,16924,63.50177263,0.871098553
train_images_1970.png,33270,56.71229336,0.860302799
train_images_1971.png,37160,27.37962863,0.862116461
train_images_1972.png,24456,28.7599771,0.869070887
train_images_1973.png,31643,39.18869892,0.867359095
train_images_1974.png,30706,40.69465251,0.857321913
train_images_1975.png,41821,48.14038402,0.875509457
train_images_1976.png,33821,33.60808373,0.868728403
train_images_1977.png,40448,24.05503362,0.872525256
train_images_1978.png,33232,46.21554526,0.874112887
train_images_1979.png,25942,11.49074859,0.874901127
train_images_198.png,22187,34.85148961,0.852508957
train_images_1980.png,31394,39.82120787,0.865938517
train_images_1981.png,44805,27.26309564,0.878274939
train_images_1982.png,33219,59.26909299,0.849079538
train_images_1983.png,52321,42.53359072,0.858006155
train_images_1984.png,20772,55.32307915,0.838233101
train_images_1985.png,21472,31.1811196,0.837932011
train_images_1986.png,35573,59.86115874,0.860687149
train_images_1987.png,32082,58.54207967,0.856214585
train_images_1988.png,30987,34.3161003,0.866161393
train_images_1989.png,33122,44.38035143,0.856991753
train_images_199.png,31682,57.10292911,0.863587292
train_images_1990.png,50070,31.30714999,0.875950917
train_images_1991.png,23291,25.98239663,0.862054701
train_images_1992.png,27320,51.98707906,0.883576238
train_images_1993.png,18705,32.22010158,0.829215698
train_images_1994.png,31239,58.53090688,0.875127913
train_images_1995.png,31161,36.93700459,0.879148192
train_images_1996.png,34185,13.30747404,0.84681711
train_images_1997.png,19806,51.01247097,0.871987817
train_images_1998.png,33486,41.29274921,0.87125992
train_images_1999.png,18440,39.69647505,0.84395062
train_images_2.png,41556,26.48267398,0.875225428
train_images_20.png,23582,33.92511237,0.831014045
train_images_200.png,32787,35.40793607,0.86588283
train_images_2000.png,34911,26.45816505,0.845102042
train_images_2001.png,36922,27.38559666,0.877067675
train_images_2002.png,24611,31.50867498,0.890960955
train_images_2003.png,32917,43.0203846,0.860715344
train_images_2004.png,29033,16.61023663,0.873678416
train_images_2005.png,30485,38.37375759,0.879208192
train_images_2006.png,37298,31.37240603,0.884351032
train_images_2007.png,27459,47.98255581,0.870090684
train_images_2008.png,49989,32.31662966,0.873536551
train_images_2009.png,53644,24.85983521,0.867086198
train_images_201.png,30848,33.39030083,0.8483391
train_images_2010.png,17324,32.44054491,0.865858608
train_images_2011.png,31147,34.28031592,0.870676324
train_images_2012.png,42291,38.70312833,0.853244589
train_images_2013.png,22362,25.98864145,0.853605619
train_images_2014.png,36938,36.06410742,0.873744451
train_images_2015.png,33103,65.9564692,0.876108993
train_images_2016.png,30003,37.26000733,0.869555677
train_images_2017.png,37561,26.44466335,0.879696631
train_images_2018.png,21417,36.92790774,0.83928223
train_images_2019.png,21741,45.46350214,0.862244704
train_images_202.png,46736,26.68005392,0.851164464
train_images_2020.png,24297,35.07770507,0.880900803
train_images_2021.png,59393,30.47268197,0.871804133
train_images_2022.png,37561,26.4113309,0.879696631
train_images_2023.png,33315,52.5863725,0.853284784
train_images_2024.png,28392,31.4449845,0.855141312
train_images_2025.png,20850,24.42388489,0.864859888
train_images_2026.png,14608,33.97220701,0.839467035
train_images_2027.png,24938,37.35066966,0.860026895
train_images_2028.png,29486,32.33565082,0.860327061
train_images_2029.png,31877,39.12711359,0.857504979
train_images_203.png,29970,11.42742743,0.878071297
train_images_2030.png,23357,9.473434088,0.854035653
train_images_2031.png,32822,61.25702273,0.875839029
train_images_2032.png,31010,43.23918091,0.863746713
train_images_2033.png,33371,39.55011837,0.881448305
train_images_2034.png,21398,33.69417703,0.852090379
train_images_2035.png,37199,31.67536762,0.871438837
train_images_2036.png,30461,35.94356718,0.865994616
train_images_2037.png,22440,37.02883244,0.828190241
train_images_2038.png,21041,34.89396892,0.840928662
train_images_2039.png,33660,33.9214795,0.871648397
train_images_204.png,32853,76.64496393,0.873647668
train_images_2040.png,36151,14.99225471,0.865658985
train_images_2041.png,31011,45.67366418,0.865002113
train_images_2042.png,63597,14.75187509,0.867361246
train_images_2043.png,21207,24.51841373,0.860376364
train_images_2044.png,38536,43.61275171,0.876683991
train_images_2045.png,31877,38.84060608,0.857504979
train_images_2046.png,59471,51.92777993,0.842865619
train_images_2047.png,33282,35.55585602,0.87605744
